time,temperature,humidity,pressure,current,voltage,command,solar_power
2023-05-22 10:36:53.571999,-0.15904761904761905,28.43333333333333,101361.2376190476,65401.449999999975,18501.12,off,745.0
2023-05-22 10:37:42.123399,-0.16619047619047622,28.863333333333333,101359.66714285713,65401.449999999975,18501.12,off,745.0
2023-05-22 10:38:30.674915,-0.16285714285714287,29.344761904761906,101360.1919047619,65401.449999999975,18501.12,off,745.0
2023-05-22 10:39:19.226213,-0.14999999999999997,30.106666666666666,101363.36333333333,65401.449999999975,18501.12,off,745.0
2023-05-22 10:40:07.777603,-0.1219047619047619,30.978095238095236,101361.92000000001,65401.449999999975,18501.12,off,745.0
2023-05-22 10:40:56.328997,-0.08142857142857145,32.025238095238095,101361.08714285714,65401.449999999975,18501.12,off,745.0
2023-05-22 10:41:44.880401,-0.036666666666666674,33.09142857142857,101359.73761904764,65401.449999999975,18501.12,off,745.0
2023-05-22 10:42:33.418324,0.024761904761904763,34.20428571428571,101359.79380952384,65401.449999999975,18501.12,off,745.0
2023-05-22 10:43:22.956737,0.09095238095238097,35.42,101361.1761904762,65401.449999999975,18501.12,on,745.0
2023-05-22 10:44:11.496307,0.1685714285714286,36.65619047619048,101360.17714285714,65401.449999999975,18501.12,on,745.0
2023-05-22 10:45:00.033675,0.23095238095238096,37.5147619047619,101360.51,65401.449999999975,18501.12,on,745.0
2023-05-22 10:45:48.563976,0.2876190476190476,37.537619047619046,101359.51761904762,65401.449999999975,18501.12,on,745.0
2023-05-22 10:46:37.096382,0.3242857142857143,37.02142857142857,101357.92380952381,65401.449999999975,18501.12,on,745.0
2023-05-22 10:47:25.645020,0.34809523809523807,36.238095238095234,101358.74047619049,65401.449999999975,18501.12,on,745.0
2023-05-22 10:48:14.190261,0.3638095238095238,35.48238095238096,101358.35238095236,65401.449999999975,18501.12,on,745.0
2023-05-22 10:49:02.737622,0.3647619047619048,34.71333333333333,101354.26380952379,65401.449999999975,18501.12,on,745.0
2023-05-22 10:49:51.286052,0.37857142857142856,34.05761904761904,101356.01619047618,65401.449999999975,18501.12,on,745.0
2023-05-22 10:50:39.837474,0.370952380952381,33.40047619047619,101355.01238095236,65401.449999999975,18501.12,on,745.0
2023-05-22 10:51:28.388933,0.35857142857142854,32.82285714285714,101354.99095238096,65401.449999999975,18501.12,on,745.0
2023-05-22 10:52:16.940496,0.34761904761904755,32.32714285714286,101353.0219047619,65401.449999999975,18501.12,on,745.0
2023-05-22 10:53:05.490716,0.33666666666666667,31.897142857142853,101351.83952380953,65401.449999999975,18501.12,on,745.0
2023-05-22 10:53:54.040402,0.310952380952381,31.46619047619047,101354.14,65401.449999999975,18501.12,on,745.0
2023-05-22 10:54:42.592070,0.29952380952380947,31.05809523809524,101352.9357142857,65401.449999999975,18501.12,on,745.0
2023-05-22 10:55:31.139007,0.2833333333333333,30.63285714285714,101351.85142857142,65401.449999999975,18501.12,on,745.0
2023-05-22 10:56:19.687426,0.2628571428571428,30.227142857142855,101350.4585714286,65401.449999999975,18501.12,on,745.0
2023-05-22 10:57:08.238874,0.2414285714285715,30.019523809523815,101350.47095238096,65401.449999999975,18501.12,on,745.0
2023-05-22 10:57:56.788275,0.2138095238095239,29.74333333333333,101346.3819047619,65401.449999999975,18501.12,on,745.0
2023-05-22 10:58:45.339685,0.19,29.506190476190476,101346.50333333333,65401.449999999975,18501.12,on,745.0
2023-05-22 10:59:33.888122,0.16190476190476188,29.200000000000003,101344.89714285714,65401.449999999975,18501.12,on,745.0
2023-05-22 11:00:22.435566,0.1338095238095238,28.992380952380955,101341.81380952378,65401.449999999975,18501.12,on,816.0
2023-05-22 11:01:10.980986,0.10809523809523809,28.845714285714287,101341.34047619047,65401.449999999975,18501.12,on,816.0
2023-05-22 11:01:59.529547,0.07952380952380954,28.553809523809523,101339.61666666665,65401.449999999975,18501.12,on,816.0
2023-05-22 11:02:48.073820,0.04333333333333335,28.301428571428566,101338.34333333331,65401.449999999975,18501.12,on,816.0
2023-05-22 11:03:36.622844,0.0033333333333333335,28.117619047619037,101337.86571428573,65401.449999999975,18501.12,on,816.0
2023-05-22 11:04:25.174140,-0.02476190476190477,28.06142857142857,101339.31285714287,65401.449999999975,18501.12,on,816.0
2023-05-22 11:05:14.730722,-0.06047619047619049,28.006190476190483,101337.83666666666,65401.449999999975,18501.12,off,816.0
2023-05-22 11:06:03.281995,-0.09904761904761905,27.816190476190474,101337.96238095238,65401.449999999975,18501.12,off,816.0
2023-05-22 11:06:51.833420,-0.12904761904761908,27.822857142857142,101338.15285714284,65401.449999999975,18501.12,off,816.0
2023-05-22 11:07:40.384967,-0.15952380952380957,28.084285714285713,101339.37904761905,65401.449999999975,18501.12,off,816.0
2023-05-22 11:08:28.936670,-0.16428571428571434,28.41190476190476,101339.85476190477,65401.449999999975,18501.12,off,816.0
2023-05-22 11:09:17.488390,-0.1604761904761905,28.68095238095238,101336.6880952381,65401.449999999975,18501.12,off,816.0
2023-05-22 11:10:06.040143,-0.1509523809523809,29.296666666666674,101337.36714285714,65401.449999999975,18501.12,off,816.0
2023-05-22 11:10:54.591684,-0.12333333333333331,30.05476190476191,101339.23190476191,65401.449999999975,18501.12,off,816.0
2023-05-22 11:11:43.143243,-0.0947619047619048,30.89761904761905,101336.22142857143,65401.449999999975,18501.12,off,816.0
2023-05-22 11:12:31.694835,-0.054285714285714305,31.90857142857143,101337.65,65401.449999999975,18501.12,off,816.0
2023-05-22 11:13:20.245928,-0.00047619047619047695,32.981904761904765,101338.28,65401.449999999975,18501.12,off,816.0
2023-05-22 11:14:08.795545,0.06333333333333334,34.13142857142858,101338.7019047619,65401.449999999975,18501.12,off,816.0
2023-05-22 11:14:58.351039,0.13523809523809524,35.327619047619045,101336.41095238097,65401.449999999975,18501.12,on,816.0
2023-05-22 11:15:46.899791,0.21190476190476196,36.53666666666667,101336.2476190476,65401.449999999975,18501.12,on,820.0
2023-05-22 11:16:35.451248,0.27999999999999997,37.429047619047616,101336.03619047618,65401.449999999975,18501.12,on,820.0
2023-05-22 11:17:24.001728,0.3342857142857143,37.49095238095238,101337.08190476189,65401.449999999975,18501.12,on,820.0
2023-05-22 11:18:12.553390,0.3742857142857143,36.98761904761904,101334.16428571427,65401.449999999975,18501.12,on,820.0
2023-05-22 11:19:01.103755,0.41000000000000003,36.235238095238095,101335.45809523808,65401.449999999975,18501.12,on,820.0
2023-05-22 11:19:49.655249,0.4204761904761905,35.501904761904754,101333.6595238095,65401.449999999975,18501.12,on,820.0
2023-05-22 11:20:38.206879,0.42095238095238097,34.71523809523809,101332.14095238093,65401.449999999975,18501.12,on,820.0
2023-05-22 11:21:26.758387,0.4233333333333333,34.07761904761906,101332.71714285715,65401.449999999975,18501.12,on,820.0
2023-05-22 11:22:15.307802,0.42666666666666664,33.47619047619047,101331.48190476191,65401.449999999975,18501.12,on,820.0
2023-05-22 11:23:03.856440,0.42095238095238097,32.82904761904762,101329.82428571429,65401.449999999975,18501.12,on,820.0
2023-05-22 11:23:52.406915,0.41047619047619044,32.31809523809524,101330.06619047618,65401.449999999975,18501.12,on,820.0
2023-05-22 11:24:40.958266,0.4066666666666666,31.931904761904757,101328.55952380953,65401.449999999975,18501.12,on,820.0
2023-05-22 11:25:29.509797,0.3947619047619048,31.429523809523815,101329.86666666665,65401.449999999975,18501.12,on,820.0
2023-05-22 11:26:18.061304,0.37333333333333335,31.003809523809526,101327.8680952381,65401.449999999975,18501.12,on,820.0
2023-05-22 11:27:06.612889,0.3614285714285715,30.625714285714285,101324.47619047618,65401.449999999975,18501.12,on,820.0
2023-05-22 11:27:55.164235,0.33523809523809533,30.26238095238096,101325.56238095238,65401.449999999975,18501.12,on,820.0
2023-05-22 11:28:43.715728,0.31476190476190474,30.00095238095239,101322.86952380954,65401.449999999975,18501.12,on,820.0
2023-05-22 11:29:32.267318,0.29047619047619044,29.772380952380953,101324.07095238096,65401.449999999975,18501.12,on,820.0
2023-05-22 11:30:20.818771,0.26904761904761904,29.480952380952377,101322.13428571427,65401.449999999975,18501.12,on,663.0
2023-05-22 11:31:09.370247,0.24000000000000005,29.194761904761908,101322.58666666666,65401.449999999975,18501.12,on,663.0
2023-05-22 11:31:57.921651,0.2138095238095239,29.03238095238096,101322.81666666667,65401.449999999975,18501.12,on,663.0
2023-05-22 11:32:46.473162,0.18142857142857147,28.825714285714287,101323.65857142858,65401.449999999975,18501.12,on,663.0
2023-05-22 11:33:35.024619,0.1552380952380952,28.63761904761905,101321.50904761904,65401.449999999975,18501.12,on,663.0
2023-05-22 11:34:23.576158,0.11571428571428574,28.422857142857143,101322.80714285713,65401.449999999975,18501.12,on,663.0
2023-05-22 11:35:12.127612,0.08809523809523812,28.307619047619045,101322.5561904762,65401.449999999975,18501.12,on,663.0
2023-05-22 11:36:00.679015,0.05904761904761906,28.112857142857145,101322.57476190475,65401.449999999975,18501.12,on,663.0
2023-05-22 11:36:49.230572,0.027619047619047623,27.994761904761905,101322.71714285715,65401.449999999975,18501.12,on,663.0
2023-05-22 11:37:37.782520,-0.005238095238095238,27.878095238095234,101323.60476190475,65401.449999999975,18501.12,on,663.0
2023-05-22 11:38:27.338840,-0.044285714285714296,27.765238095238097,101322.08952380954,65401.449999999975,18501.12,off,663.0
2023-05-22 11:39:15.890196,-0.07047619047619048,27.74857142857143,101321.10190476189,65401.449999999975,18501.12,off,663.0
2023-05-22 11:40:04.441782,-0.10714285714285716,27.82857142857143,101320.00285714286,65401.449999999975,18501.12,off,663.0
2023-05-22 11:40:52.993315,-0.12285714285714286,27.982380952380954,101321.53476190478,65401.449999999975,18501.12,off,663.0
2023-05-22 11:41:41.544686,-0.1280952380952381,28.259999999999998,101320.63047619049,65401.449999999975,18501.12,off,663.0
2023-05-22 11:42:30.096116,-0.1261904761904762,28.798095238095236,101321.10619047619,65401.449999999975,18501.12,off,663.0
2023-05-22 11:43:18.647312,-0.11047619047619049,29.264285714285716,101321.65761904762,65401.449999999975,18501.12,off,663.0
2023-05-22 11:44:07.198622,-0.08476190476190479,29.91333333333333,101323.06666666668,65401.449999999975,18501.12,off,663.0
2023-05-22 11:44:55.750090,-0.04952380952380954,30.828095238095237,101323.84952380949,65401.449999999975,18501.12,off,663.0
2023-05-22 11:45:44.300885,-0.002857142857142856,31.806190476190473,101324.48476190475,65401.449999999975,18501.12,off,862.0
2023-05-22 11:46:32.852353,0.05571428571428572,32.8352380952381,101326.29857142858,65401.449999999975,18501.12,off,862.0
2023-05-22 11:47:22.408709,0.11619047619047615,33.94047619047619,101329.76476190476,65401.449999999975,18501.12,on,862.0
2023-05-22 11:48:10.960051,0.19190476190476197,35.188095238095244,101329.75333333334,65401.449999999975,18501.12,on,862.0
2023-05-22 11:48:59.511303,0.24761904761904757,36.009047619047614,101327.05047619047,65401.449999999975,18501.12,on,862.0
2023-05-22 11:49:48.062815,0.2995238095238096,36.10952380952382,101329.13142857145,65401.449999999975,18501.12,on,862.0
2023-05-22 11:50:36.613305,0.34047619047619043,35.74380952380953,101328.77809523807,65401.449999999975,18501.12,on,862.0
2023-05-22 11:51:25.163668,0.3719047619047619,35.176666666666655,101330.66095238095,65401.449999999975,18501.12,on,862.0
2023-05-22 11:52:13.713872,0.37952380952380943,34.48047619047619,101330.4138095238,65401.449999999975,18501.12,on,862.0
2023-05-22 11:53:02.265406,0.4004761904761905,33.919047619047625,101329.83476190473,65401.449999999975,18501.12,on,862.0
2023-05-22 11:53:50.816709,0.39523809523809517,33.35333333333334,101327.0538095238,65401.449999999975,18501.12,on,862.0
2023-05-22 11:54:39.368229,0.3947619047619047,32.79428571428572,101327.86095238093,65401.449999999975,18501.12,on,862.0
2023-05-22 11:55:27.919569,0.38999999999999996,32.26047619047619,101328.88428571427,65401.449999999975,18501.12,on,862.0
2023-05-22 11:56:16.470901,0.3771428571428572,31.799047619047617,101330.02952380953,65401.449999999975,18501.12,on,862.0
2023-05-22 11:57:05.022343,0.36809523809523814,31.381904761904767,101328.02380952382,65401.449999999975,18501.12,on,862.0
2023-05-22 11:57:53.573749,0.3528571428571428,30.971428571428564,101328.88190476189,65401.449999999975,18501.12,on,862.0
2023-05-22 11:58:42.125230,0.34428571428571425,30.62428571428572,101328.54,65401.449999999975,18501.12,on,862.0
2023-05-22 11:59:30.676629,0.320952380952381,30.212380952380954,101328.86428571425,65401.449999999975,18501.12,on,862.0
2023-05-22 12:00:19.228056,0.3047619047619048,30.013333333333332,101329.38809523809,65401.449999999975,18501.12,on,723.0
2023-05-22 12:01:07.779619,0.2885714285714286,29.64714285714286,101326.60238095238,65401.449999999975,18501.12,on,723.0
2023-05-22 12:01:56.330894,0.2628571428571428,29.367619047619048,101329.75380952381,65401.449999999975,18501.12,on,723.0
2023-05-22 12:02:44.882414,0.2414285714285715,29.192857142857147,101328.08333333333,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:03:33.432976,0.22000000000000006,28.976666666666667,101327.78238095238,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:04:21.984304,0.1919047619047619,28.723333333333326,101328.77714285713,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:05:10.535732,0.1676190476190476,28.515238095238093,101328.63714285714,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:05:59.087042,0.12904761904761905,28.393333333333334,101329.00571428573,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:06:47.638573,0.10619047619047624,28.21714285714286,101329.04333333332,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:07:36.190033,0.07666666666666669,28.082380952380948,101327.30999999998,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:08:24.741564,0.04047619047619048,28.00666666666666,101329.51619047618,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:09:13.292786,0.012857142857142855,27.908571428571424,101328.08666666666,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:10:01.844756,-0.009523809523809523,27.770476190476195,101327.60523809523,65401.449999999975,18501.12,on,1090.0
2023-05-22 12:10:51.401155,-0.04476190476190477,27.701904761904757,101327.31857142856,65401.449999999975,18501.12,off,1090.0
2023-05-22 12:11:39.952585,-0.07571428571428573,27.636190476190478,101329.62333333332,65401.449999999975,18501.12,off,1090.0
2023-05-22 12:12:28.504118,-0.09714285714285717,27.657619047619058,101328.51285714286,65401.449999999975,18501.12,off,1090.0
2023-05-22 12:13:17.055581,-0.11952380952380956,27.890476190476193,101329.91238095236,65401.449999999975,18501.12,off,1090.0
2023-05-22 12:14:05.606977,-0.12095238095238099,28.293333333333337,101327.43238095238,65401.449999999975,18501.12,off,1090.0
2023-05-22 12:14:54.158299,-0.12476190476190478,28.736666666666668,101327.52380952382,65401.449999999975,18501.12,off,1090.0
2023-05-22 12:15:42.709794,-0.10714285714285716,29.284285714285716,101327.09190476191,65401.449999999975,18501.12,off,935.0
2023-05-22 12:16:31.261379,-0.08190476190476192,30.03857142857143,101327.53095238094,65401.449999999975,18501.12,off,935.0
2023-05-22 12:17:19.812935,-0.038095238095238106,30.98285714285715,101329.26523809523,65401.449999999975,18501.12,off,935.0
2023-05-22 12:18:08.364006,0.008095238095238095,31.925714285714278,101330.24142857142,65401.449999999975,18501.12,off,935.0
2023-05-22 12:18:57.920748,0.06190476190476192,33.022380952380956,101329.57809523807,65401.449999999975,18501.12,on,935.0
2023-05-22 12:19:46.472120,0.1295238095238095,34.05761904761904,101327.58999999998,65401.449999999975,18501.12,on,935.0
2023-05-22 12:20:35.023666,0.1880952380952381,34.93428571428572,101326.02476190476,65401.449999999975,18501.12,on,935.0
2023-05-22 12:21:23.572459,0.24095238095238097,35.06476190476191,101327.34523809522,65401.449999999975,18501.12,on,935.0
2023-05-22 12:22:12.118728,0.2761904761904762,34.75095238095238,101325.7061904762,65401.449999999975,18501.12,on,935.0
2023-05-22 12:23:00.668399,0.2976190476190476,34.22333333333333,101325.19761904761,65401.449999999975,18501.12,on,935.0
2023-05-22 12:23:49.219748,0.31380952380952387,33.70095238095238,101325.42095238094,65401.449999999975,18501.12,on,935.0
2023-05-22 12:24:37.771424,0.3166666666666667,33.120000000000005,101324.71428571429,65401.449999999975,18501.12,on,935.0
2023-05-22 12:25:26.322779,0.31619047619047624,32.66857142857142,101323.2361904762,65401.449999999975,18501.12,on,935.0
2023-05-22 12:26:14.874348,0.320952380952381,32.18047619047619,101324.00666666665,65401.449999999975,18501.12,on,935.0
2023-05-22 12:27:03.425801,0.31714285714285717,31.75904761904761,101320.9561904762,65401.449999999975,18501.12,on,935.0
2023-05-22 12:27:51.977298,0.3119047619047619,31.327142857142864,101320.1980952381,65401.449999999975,18501.12,on,935.0
2023-05-22 12:28:40.525843,0.30095238095238097,30.913333333333338,101318.25952380951,65401.449999999975,18501.12,on,935.0
2023-05-22 12:29:29.077213,0.2876190476190476,30.479523809523812,101318.65523809523,65401.449999999975,18501.12,on,935.0
2023-05-22 12:30:17.628717,0.26,30.165238095238102,101315.27761904763,65401.449999999975,18501.12,on,983.0
2023-05-22 12:31:06.180204,0.24333333333333335,29.865714285714283,101311.86095238096,65401.449999999975,18501.12,on,983.0
2023-05-22 12:31:54.731727,0.20285714285714293,29.495238095238093,101313.12285714287,65401.449999999975,18501.12,on,983.0
2023-05-22 12:32:43.283164,0.1785714285714286,29.280952380952378,101313.18238095238,65401.449999999975,18501.12,on,983.0
2023-05-22 12:33:31.834640,0.15047619047619043,29.056666666666665,101313.20476190475,65401.449999999975,18501.12,on,983.0
2023-05-22 12:34:20.386139,0.1285714285714286,28.87809523809524,101311.30476190476,65401.449999999975,18501.12,on,983.0
2023-05-22 12:35:08.937639,0.09333333333333337,28.67571428571429,101310.79523809522,65401.449999999975,18501.12,on,983.0
2023-05-22 12:35:57.489248,0.07285714285714287,28.56190476190476,101309.86047619047,65401.449999999975,18501.12,on,983.0
2023-05-22 12:36:46.039609,0.05476190476190479,28.432857142857145,101307.05428571429,65401.449999999975,18501.12,on,983.0
2023-05-22 12:37:34.591053,0.03904761904761906,28.246190476190474,101307.51571428569,65401.449999999975,18501.12,on,983.0
2023-05-22 12:38:23.142111,0.017619047619047624,28.154285714285713,101308.36666666665,65401.449999999975,18501.12,on,983.0
2023-05-22 12:39:11.693434,-0.010476190476190476,28.04285714285714,101307.86904761902,65401.449999999975,18501.12,on,983.0
2023-05-22 12:40:01.249913,-0.03095238095238096,27.925238095238097,101308.06333333334,65401.449999999975,18501.12,off,983.0
2023-05-22 12:40:49.801418,-0.058095238095238096,27.843809523809526,101308.12523809524,65401.449999999975,18501.12,off,983.0
2023-05-22 12:41:38.352957,-0.07380952380952384,27.966666666666658,101307.69095238094,65401.449999999975,18501.12,off,983.0
2023-05-22 12:42:26.904493,-0.08952380952380955,28.16142857142857,101307.35428571429,65401.449999999975,18501.12,off,983.0
2023-05-22 12:43:15.455837,-0.09523809523809527,28.456666666666667,101307.73523809524,65401.449999999975,18501.12,off,983.0
2023-05-22 12:44:04.007413,-0.09095238095238098,28.96809523809524,101306.04,65401.449999999975,18501.12,off,983.0
2023-05-22 12:44:52.558923,-0.07523809523809526,29.57571428571428,101304.44428571429,65401.449999999975,18501.12,off,983.0
2023-05-22 12:45:41.110396,-0.038095238095238106,30.38952380952381,101303.78333333334,65401.449999999975,18501.12,off,973.0
2023-05-22 12:46:29.661243,0.002857142857142857,31.368571428571425,101302.73571428572,65401.449999999975,18501.12,off,973.0
2023-05-22 12:47:19.217703,0.058571428571428594,32.26428571428572,101302.92619047618,65401.449999999975,18501.12,on,973.0
2023-05-22 12:48:07.769281,0.12095238095238095,33.389047619047616,101302.0257142857,65401.449999999975,18501.12,on,973.0
2023-05-22 12:48:56.320642,0.17380952380952383,34.19714285714286,101301.27190476187,65401.449999999975,18501.12,on,973.0
2023-05-22 12:49:44.872110,0.21619047619047624,34.32,101300.58952380953,65401.449999999975,18501.12,on,973.0
2023-05-22 12:50:33.423583,0.2604761904761905,34.097142857142856,101298.92,65401.449999999975,18501.12,on,973.0
2023-05-22 12:51:21.975056,0.2785714285714286,33.71809523809524,101298.90523809523,65401.449999999975,18501.12,on,973.0
2023-05-22 12:52:10.526664,0.28952380952380957,33.24999999999999,101297.04809523809,65401.449999999975,18501.12,on,973.0
2023-05-22 12:52:59.077970,0.2923809523809524,32.71142857142858,101295.92190476188,65401.449999999975,18501.12,on,973.0
2023-05-22 12:53:47.629438,0.2928571428571428,32.3095238095238,101294.40238095236,65401.449999999975,18501.12,on,973.0
2023-05-22 12:54:36.180896,0.2852380952380953,31.912380952380957,101293.96428571429,65401.449999999975,18501.12,on,973.0
2023-05-22 12:55:24.732370,0.29095238095238096,31.505238095238095,101292.92666666667,65401.449999999975,18501.12,on,973.0
2023-05-22 12:56:13.283871,0.28428571428571436,31.1552380952381,101294.04714285715,65401.449999999975,18501.12,on,973.0
2023-05-22 12:57:01.835303,0.2752380952380953,30.67238095238095,101292.3638095238,65401.449999999975,18501.12,on,973.0
2023-05-22 12:57:50.386766,0.2538095238095238,30.295714285714276,101293.49476190477,65401.449999999975,18501.12,on,973.0
2023-05-22 12:58:38.938217,0.22904761904761908,29.93095238095238,101292.79904761903,65401.449999999975,18501.12,on,973.0
2023-05-22 12:59:27.489799,0.20142857142857148,29.614285714285707,101292.85476190475,65401.449999999975,18501.12,on,973.0
2023-05-22 13:00:16.041416,0.18476190476190482,29.427619047619043,101292.14380952381,65401.449999999975,18501.12,on,1225.0
2023-05-22 13:01:04.592663,0.15999999999999998,29.1947619047619,101293.10142857142,65401.449999999975,18501.12,on,1225.0
2023-05-22 13:01:53.144316,0.1304761904761905,28.951904761904757,101292.16238095236,65401.449999999975,18501.12,on,1225.0
2023-05-22 13:02:41.695577,0.10619047619047621,28.799047619047613,101293.08428571429,65401.449999999975,18501.12,on,1225.0
2023-05-22 13:03:30.247000,0.09000000000000004,28.65714285714285,101293.42952380951,65401.449999999975,18501.12,on,1225.0
2023-05-22 13:04:18.798482,0.062380952380952405,28.490476190476183,101295.01095238092,65401.449999999975,18501.12,on,1225.0
2023-05-22 13:05:07.350063,0.045238095238095244,28.33095238095238,101296.39714285714,65401.449999999975,18501.12,on,1225.0
2023-05-22 13:05:55.901391,0.026666666666666665,28.23952380952381,101296.99142857142,65401.449999999975,18501.12,on,1225.0
