,time,temperature,humidity,pressure,current,voltage,command,solar_power
34,2023-05-22 10:27:09.964553,0.2161904761904763,29.0147619047619,101364.48190476192,65401.449999999975,18501.12,on,723.0
35,2023-05-22 10:27:58.513167,0.1838095238095238,28.77904761904762,101364.7238095238,65401.449999999975,18501.12,on,723.0
36,2023-05-22 10:28:47.063409,0.1509523809523809,28.67904761904761,101365.76761904762,65401.449999999975,18501.12,on,723.0
37,2023-05-22 10:29:35.614862,0.1123809523809524,28.59523809523809,101363.7538095238,65401.449999999975,18501.12,on,723.0
38,2023-05-22 10:30:24.163434,0.0766666666666666,28.434761904761903,101365.50952380952,65401.449999999975,18501.12,on,745.0
39,2023-05-22 10:31:12.708817,0.0480952380952381,28.309523809523803,101363.97619047618,65401.449999999975,18501.12,on,745.0
40,2023-05-22 10:32:01.259161,0.0138095238095238,28.223809523809525,101363.73095238097,65401.449999999975,18501.12,on,745.0
41,2023-05-22 10:32:49.810077,-0.0214285714285714,28.13095238095238,101363.59619047616,65401.449999999975,18501.12,on,745.0
42,2023-05-22 10:33:39.366482,-0.0557142857142857,27.99333333333334,101362.28666666664,65401.449999999975,18501.12,off,745.0
43,2023-05-22 10:34:27.917868,-0.0961904761904762,27.87190476190476,101362.51619047616,65401.449999999975,18501.12,off,745.0
44,2023-05-22 10:35:16.469232,-0.1309523809523809,27.864285714285707,101361.00999999998,65401.449999999975,18501.12,off,745.0
45,2023-05-22 10:36:05.020640,-0.1566666666666666,28.05809523809524,101361.6676190476,65401.449999999975,18501.12,off,745.0
46,2023-05-22 10:36:53.571999,-0.159047619047619,28.43333333333333,101361.2376190476,65401.449999999975,18501.12,off,745.0
47,2023-05-22 10:37:42.123399,-0.1661904761904762,28.863333333333333,101359.66714285711,65401.449999999975,18501.12,off,745.0
48,2023-05-22 10:38:30.674915,-0.1628571428571428,29.344761904761903,101360.1919047619,65401.449999999975,18501.12,off,745.0
49,2023-05-22 10:39:19.226213,-0.1499999999999999,30.106666666666666,101363.36333333331,65401.449999999975,18501.12,off,745.0
50,2023-05-22 10:40:07.777603,-0.1219047619047619,30.97809523809524,101361.92,65401.449999999975,18501.12,off,745.0
51,2023-05-22 10:40:56.328997,-0.0814285714285714,32.025238095238095,101361.08714285714,65401.449999999975,18501.12,off,745.0
52,2023-05-22 10:41:44.880401,-0.0366666666666666,33.09142857142857,101359.73761904764,65401.449999999975,18501.12,off,745.0
53,2023-05-22 10:42:33.418324,0.0247619047619047,34.20428571428571,101359.79380952384,65401.449999999975,18501.12,off,745.0
54,2023-05-22 10:43:22.956737,0.0909523809523809,35.42,101361.1761904762,65401.449999999975,18501.12,on,745.0
55,2023-05-22 10:44:11.496307,0.1685714285714286,36.65619047619048,101360.17714285714,65401.449999999975,18501.12,on,745.0
56,2023-05-22 10:45:00.033675,0.2309523809523809,37.5147619047619,101360.51,65401.449999999975,18501.12,on,745.0
57,2023-05-22 10:45:48.563976,0.2876190476190476,37.537619047619046,101359.51761904762,65401.449999999975,18501.12,on,745.0
58,2023-05-22 10:46:37.096382,0.3242857142857143,37.02142857142857,101357.9238095238,65401.449999999975,18501.12,on,745.0
59,2023-05-22 10:47:25.645020,0.348095238095238,36.238095238095234,101358.74047619048,65401.449999999975,18501.12,on,745.0
60,2023-05-22 10:48:14.190261,0.3638095238095238,35.48238095238096,101358.35238095236,65401.449999999975,18501.12,on,745.0
61,2023-05-22 10:49:02.737622,0.3647619047619048,34.71333333333333,101354.2638095238,65401.449999999975,18501.12,on,745.0
62,2023-05-22 10:49:51.286052,0.3785714285714285,34.05761904761904,101356.01619047618,65401.449999999975,18501.12,on,745.0
63,2023-05-22 10:50:39.837474,0.370952380952381,33.40047619047619,101355.01238095236,65401.449999999975,18501.12,on,745.0
64,2023-05-22 10:51:28.388933,0.3585714285714285,32.82285714285714,101354.99095238096,65401.449999999975,18501.12,on,745.0
65,2023-05-22 10:52:16.940496,0.3476190476190475,32.32714285714286,101353.0219047619,65401.449999999975,18501.12,on,745.0
66,2023-05-22 10:53:05.490716,0.3366666666666666,31.897142857142853,101351.83952380953,65401.449999999975,18501.12,on,745.0
67,2023-05-22 10:53:54.040402,0.310952380952381,31.46619047619047,101354.14,65401.449999999975,18501.12,on,745.0
68,2023-05-22 10:54:42.592070,0.2995238095238094,31.05809523809524,101352.9357142857,65401.449999999975,18501.12,on,745.0
69,2023-05-22 10:55:31.139007,0.2833333333333333,30.63285714285714,101351.85142857142,65401.449999999975,18501.12,on,745.0
70,2023-05-22 10:56:19.687426,0.2628571428571428,30.22714285714285,101350.4585714286,65401.449999999975,18501.12,on,745.0
71,2023-05-22 10:57:08.238874,0.2414285714285715,30.01952380952381,101350.47095238096,65401.449999999975,18501.12,on,745.0
72,2023-05-22 10:57:56.788275,0.2138095238095239,29.74333333333333,101346.3819047619,65401.449999999975,18501.12,on,745.0
73,2023-05-22 10:58:45.339685,0.19,29.50619047619048,101346.50333333333,65401.449999999975,18501.12,on,745.0
74,2023-05-22 10:59:33.888122,0.1619047619047618,29.200000000000003,101344.89714285714,65401.449999999975,18501.12,on,745.0
75,2023-05-22 11:00:22.435566,0.1338095238095238,28.992380952380955,101341.81380952378,65401.449999999975,18501.12,on,816.0
76,2023-05-22 11:01:10.980986,0.108095238095238,28.845714285714287,101341.34047619048,65401.449999999975,18501.12,on,816.0
77,2023-05-22 11:01:59.529547,0.0795238095238095,28.553809523809523,101339.61666666664,65401.449999999975,18501.12,on,816.0
78,2023-05-22 11:02:48.073820,0.0433333333333333,28.301428571428566,101338.34333333332,65401.449999999975,18501.12,on,816.0
79,2023-05-22 11:03:36.622844,0.0033333333333333,28.11761904761904,101337.86571428573,65401.449999999975,18501.12,on,816.0
80,2023-05-22 11:04:25.174140,-0.0247619047619047,28.06142857142857,101339.31285714288,65401.449999999975,18501.12,on,816.0
81,2023-05-22 11:05:14.730722,-0.0604761904761904,28.006190476190483,101337.83666666666,65401.449999999975,18501.12,off,816.0
82,2023-05-22 11:06:03.281995,-0.099047619047619,27.816190476190474,101337.96238095238,65401.449999999975,18501.12,off,816.0
83,2023-05-22 11:06:51.833420,-0.129047619047619,27.822857142857146,101338.15285714284,65401.449999999975,18501.12,off,816.0
84,2023-05-22 11:07:40.384967,-0.1595238095238095,28.084285714285716,101339.37904761903,65401.449999999975,18501.12,off,816.0
85,2023-05-22 11:08:28.936670,-0.1642857142857143,28.41190476190476,101339.85476190476,65401.449999999975,18501.12,off,816.0
86,2023-05-22 11:09:17.488390,-0.1604761904761905,28.68095238095238,101336.6880952381,65401.449999999975,18501.12,off,816.0
87,2023-05-22 11:10:06.040143,-0.1509523809523809,29.296666666666678,101337.36714285714,65401.449999999975,18501.12,off,816.0
88,2023-05-22 11:10:54.591684,-0.1233333333333333,30.05476190476191,101339.23190476192,65401.449999999975,18501.12,off,816.0
89,2023-05-22 11:11:43.143243,-0.0947619047619048,30.89761904761905,101336.22142857144,65401.449999999975,18501.12,off,816.0
90,2023-05-22 11:12:31.694835,-0.0542857142857143,31.90857142857143,101337.65,65401.449999999975,18501.12,off,816.0
91,2023-05-22 11:13:20.245928,-0.0004761904761904,32.981904761904765,101338.28,65401.449999999975,18501.12,off,816.0
92,2023-05-22 11:14:08.795545,0.0633333333333333,34.13142857142858,101338.7019047619,65401.449999999975,18501.12,off,816.0
93,2023-05-22 11:14:58.351039,0.1352380952380952,35.327619047619045,101336.41095238096,65401.449999999975,18501.12,on,816.0
94,2023-05-22 11:15:46.899791,0.2119047619047619,36.53666666666667,101336.2476190476,65401.449999999975,18501.12,on,820.0
95,2023-05-22 11:16:35.451248,0.2799999999999999,37.429047619047616,101336.03619047618,65401.449999999975,18501.12,on,820.0
96,2023-05-22 11:17:24.001728,0.3342857142857143,37.49095238095238,101337.08190476189,65401.449999999975,18501.12,on,820.0
97,2023-05-22 11:18:12.553390,0.3742857142857143,36.98761904761904,101334.16428571429,65401.449999999975,18501.12,on,820.0
98,2023-05-22 11:19:01.103755,0.41,36.235238095238095,101335.45809523808,65401.449999999975,18501.12,on,820.0
99,2023-05-22 11:19:49.655249,0.4204761904761905,35.501904761904754,101333.6595238095,65401.449999999975,18501.12,on,820.0
100,2023-05-22 11:20:38.206879,0.4209523809523809,34.71523809523809,101332.14095238093,65401.449999999975,18501.12,on,820.0
101,2023-05-22 11:21:26.758387,0.4233333333333333,34.07761904761906,101332.71714285716,65401.449999999975,18501.12,on,820.0
102,2023-05-22 11:22:15.307802,0.4266666666666666,33.47619047619047,101331.48190476192,65401.449999999975,18501.12,on,820.0
103,2023-05-22 11:23:03.856440,0.4209523809523809,32.82904761904762,101329.82428571428,65401.449999999975,18501.12,on,820.0
104,2023-05-22 11:23:52.406915,0.4104761904761904,32.31809523809524,101330.06619047618,65401.449999999975,18501.12,on,820.0
105,2023-05-22 11:24:40.958266,0.4066666666666666,31.93190476190476,101328.55952380953,65401.449999999975,18501.12,on,820.0
106,2023-05-22 11:25:29.509797,0.3947619047619048,31.42952380952381,101329.86666666664,65401.449999999975,18501.12,on,820.0
107,2023-05-22 11:26:18.061304,0.3733333333333333,31.00380952380953,101327.8680952381,65401.449999999975,18501.12,on,820.0
108,2023-05-22 11:27:06.612889,0.3614285714285715,30.625714285714285,101324.47619047618,65401.449999999975,18501.12,on,820.0
109,2023-05-22 11:27:55.164235,0.3352380952380953,30.26238095238096,101325.56238095238,65401.449999999975,18501.12,on,820.0
110,2023-05-22 11:28:43.715728,0.3147619047619047,30.00095238095239,101322.86952380954,65401.449999999975,18501.12,on,820.0
111,2023-05-22 11:29:32.267318,0.2904761904761904,29.772380952380956,101324.07095238096,65401.449999999975,18501.12,on,820.0
112,2023-05-22 11:30:20.818771,0.269047619047619,29.480952380952377,101322.13428571427,65401.449999999975,18501.12,on,663.0
113,2023-05-22 11:31:09.370247,0.24,29.194761904761908,101322.58666666666,65401.449999999975,18501.12,on,663.0
114,2023-05-22 11:31:57.921651,0.2138095238095239,29.03238095238096,101322.81666666668,65401.449999999975,18501.12,on,663.0
115,2023-05-22 11:32:46.473162,0.1814285714285714,28.825714285714287,101323.65857142858,65401.449999999975,18501.12,on,663.0
116,2023-05-22 11:33:35.024619,0.1552380952380952,28.63761904761905,101321.50904761904,65401.449999999975,18501.12,on,663.0
117,2023-05-22 11:34:23.576158,0.1157142857142857,28.422857142857143,101322.80714285711,65401.449999999975,18501.12,on,663.0
118,2023-05-22 11:35:12.127612,0.0880952380952381,28.307619047619045,101322.5561904762,65401.449999999975,18501.12,on,663.0
119,2023-05-22 11:36:00.679015,0.059047619047619,28.112857142857145,101322.57476190476,65401.449999999975,18501.12,on,663.0
120,2023-05-22 11:36:49.230572,0.0276190476190476,27.994761904761905,101322.71714285716,65401.449999999975,18501.12,on,663.0
121,2023-05-22 11:37:37.782520,-0.0052380952380952,27.878095238095234,101323.60476190476,65401.449999999975,18501.12,on,663.0
122,2023-05-22 11:38:27.338840,-0.0442857142857142,27.765238095238097,101322.08952380954,65401.449999999975,18501.12,off,663.0
123,2023-05-22 11:39:15.890196,-0.0704761904761904,27.74857142857143,101321.10190476188,65401.449999999975,18501.12,off,663.0
124,2023-05-22 11:40:04.441782,-0.1071428571428571,27.82857142857143,101320.00285714286,65401.449999999975,18501.12,off,663.0
125,2023-05-22 11:40:52.993315,-0.1228571428571428,27.982380952380957,101321.53476190478,65401.449999999975,18501.12,off,663.0
126,2023-05-22 11:41:41.544686,-0.1280952380952381,28.26,101320.63047619048,65401.449999999975,18501.12,off,663.0
127,2023-05-22 11:42:30.096116,-0.1261904761904762,28.79809523809524,101321.1061904762,65401.449999999975,18501.12,off,663.0
128,2023-05-22 11:43:18.647312,-0.1104761904761904,29.26428571428572,101321.65761904762,65401.449999999975,18501.12,off,663.0
129,2023-05-22 11:44:07.198622,-0.0847619047619047,29.91333333333333,101323.06666666668,65401.449999999975,18501.12,off,663.0
130,2023-05-22 11:44:55.750090,-0.0495238095238095,30.82809523809524,101323.84952380948,65401.449999999975,18501.12,off,663.0
131,2023-05-22 11:45:44.300885,-0.0028571428571428,31.806190476190476,101324.48476190477,65401.449999999975,18501.12,off,862.0
132,2023-05-22 11:46:32.852353,0.0557142857142857,32.8352380952381,101326.29857142858,65401.449999999975,18501.12,off,862.0
133,2023-05-22 11:47:22.408709,0.1161904761904761,33.94047619047619,101329.76476190476,65401.449999999975,18501.12,on,862.0
134,2023-05-22 11:48:10.960051,0.1919047619047619,35.188095238095244,101329.75333333334,65401.449999999975,18501.12,on,862.0
135,2023-05-22 11:48:59.511303,0.2476190476190475,36.009047619047614,101327.05047619047,65401.449999999975,18501.12,on,862.0
136,2023-05-22 11:49:48.062815,0.2995238095238096,36.10952380952382,101329.13142857145,65401.449999999975,18501.12,on,862.0
137,2023-05-22 11:50:36.613305,0.3404761904761904,35.74380952380953,101328.77809523809,65401.449999999975,18501.12,on,862.0
138,2023-05-22 11:51:25.163668,0.3719047619047619,35.176666666666655,101330.66095238096,65401.449999999975,18501.12,on,862.0
139,2023-05-22 11:52:13.713872,0.3795238095238094,34.48047619047619,101330.4138095238,65401.449999999975,18501.12,on,862.0
140,2023-05-22 11:53:02.265406,0.4004761904761905,33.919047619047625,101329.83476190473,65401.449999999975,18501.12,on,862.0
141,2023-05-22 11:53:50.816709,0.3952380952380951,33.35333333333334,101327.0538095238,65401.449999999975,18501.12,on,862.0
142,2023-05-22 11:54:39.368229,0.3947619047619047,32.79428571428572,101327.86095238091,65401.449999999975,18501.12,on,862.0
143,2023-05-22 11:55:27.919569,0.3899999999999999,32.26047619047619,101328.88428571427,65401.449999999975,18501.12,on,862.0
144,2023-05-22 11:56:16.470901,0.3771428571428572,31.799047619047617,101330.02952380951,65401.449999999975,18501.12,on,862.0
145,2023-05-22 11:57:05.022343,0.3680952380952381,31.381904761904767,101328.02380952382,65401.449999999975,18501.12,on,862.0
146,2023-05-22 11:57:53.573749,0.3528571428571428,30.971428571428564,101328.88190476187,65401.449999999975,18501.12,on,862.0
147,2023-05-22 11:58:42.125230,0.3442857142857142,30.62428571428572,101328.54,65401.449999999975,18501.12,on,862.0
148,2023-05-22 11:59:30.676629,0.320952380952381,30.212380952380958,101328.86428571424,65401.449999999975,18501.12,on,862.0
149,2023-05-22 12:00:19.228056,0.3047619047619048,30.01333333333333,101329.38809523809,65401.449999999975,18501.12,on,723.0
150,2023-05-22 12:01:07.779619,0.2885714285714286,29.64714285714286,101326.60238095238,65401.449999999975,18501.12,on,723.0
151,2023-05-22 12:01:56.330894,0.2628571428571428,29.367619047619048,101329.7538095238,65401.449999999975,18501.12,on,723.0
152,2023-05-22 12:02:44.882414,0.2414285714285715,29.192857142857147,101328.08333333331,65401.449999999975,18501.12,on,1090.0
153,2023-05-22 12:03:33.432976,0.22,28.976666666666667,101327.78238095238,65401.449999999975,18501.12,on,1090.0
154,2023-05-22 12:04:21.984304,0.1919047619047619,28.72333333333333,101328.77714285711,65401.449999999975,18501.12,on,1090.0
155,2023-05-22 12:05:10.535732,0.1676190476190476,28.515238095238093,101328.63714285714,65401.449999999975,18501.12,on,1090.0
156,2023-05-22 12:05:59.087042,0.129047619047619,28.39333333333333,101329.00571428573,65401.449999999975,18501.12,on,1090.0
157,2023-05-22 12:06:47.638573,0.1061904761904762,28.21714285714286,101329.04333333332,65401.449999999975,18501.12,on,1090.0
158,2023-05-22 12:07:36.190033,0.0766666666666666,28.082380952380948,101327.30999999998,65401.449999999975,18501.12,on,1090.0
159,2023-05-22 12:08:24.741564,0.0404761904761904,28.00666666666666,101329.51619047618,65401.449999999975,18501.12,on,1090.0
160,2023-05-22 12:09:13.292786,0.0128571428571428,27.908571428571424,101328.08666666666,65401.449999999975,18501.12,on,1090.0
161,2023-05-22 12:10:01.844756,-0.0095238095238095,27.770476190476195,101327.60523809525,65401.449999999975,18501.12,on,1090.0
162,2023-05-22 12:10:51.401155,-0.0447619047619047,27.70190476190476,101327.31857142856,65401.449999999975,18501.12,off,1090.0
163,2023-05-22 12:11:39.952585,-0.0757142857142857,27.63619047619048,101329.62333333332,65401.449999999975,18501.12,off,1090.0
164,2023-05-22 12:12:28.504118,-0.0971428571428571,27.657619047619058,101328.51285714286,65401.449999999975,18501.12,off,1090.0
165,2023-05-22 12:13:17.055581,-0.1195238095238095,27.890476190476196,101329.91238095236,65401.449999999975,18501.12,off,1090.0
166,2023-05-22 12:14:05.606977,-0.1209523809523809,28.293333333333337,101327.43238095238,65401.449999999975,18501.12,off,1090.0
167,2023-05-22 12:14:54.158299,-0.1247619047619047,28.736666666666668,101327.52380952382,65401.449999999975,18501.12,off,1090.0
168,2023-05-22 12:15:42.709794,-0.1071428571428571,29.28428571428572,101327.09190476192,65401.449999999975,18501.12,off,935.0
169,2023-05-22 12:16:31.261379,-0.0819047619047619,30.03857142857143,101327.53095238094,65401.449999999975,18501.12,off,935.0
170,2023-05-22 12:17:19.812935,-0.0380952380952381,30.98285714285715,101329.26523809523,65401.449999999975,18501.12,off,935.0
171,2023-05-22 12:18:08.364006,0.008095238095238,31.92571428571428,101330.24142857142,65401.449999999975,18501.12,off,935.0
172,2023-05-22 12:18:57.920748,0.0619047619047619,33.02238095238096,101329.57809523807,65401.449999999975,18501.12,on,935.0
173,2023-05-22 12:19:46.472120,0.1295238095238095,34.05761904761904,101327.58999999998,65401.449999999975,18501.12,on,935.0
174,2023-05-22 12:20:35.023666,0.1880952380952381,34.93428571428572,101326.02476190476,65401.449999999975,18501.12,on,935.0
175,2023-05-22 12:21:23.572459,0.2409523809523809,35.06476190476191,101327.34523809522,65401.449999999975,18501.12,on,935.0
176,2023-05-22 12:22:12.118728,0.2761904761904762,34.75095238095238,101325.7061904762,65401.449999999975,18501.12,on,935.0
177,2023-05-22 12:23:00.668399,0.2976190476190476,34.22333333333333,101325.1976190476,65401.449999999975,18501.12,on,935.0
178,2023-05-22 12:23:49.219748,0.3138095238095238,33.70095238095238,101325.42095238094,65401.449999999975,18501.12,on,935.0
179,2023-05-22 12:24:37.771424,0.3166666666666667,33.120000000000005,101324.71428571428,65401.449999999975,18501.12,on,935.0
180,2023-05-22 12:25:26.322779,0.3161904761904762,32.66857142857142,101323.2361904762,65401.449999999975,18501.12,on,935.0
181,2023-05-22 12:26:14.874348,0.320952380952381,32.18047619047619,101324.00666666664,65401.449999999975,18501.12,on,935.0
182,2023-05-22 12:27:03.425801,0.3171428571428571,31.75904761904761,101320.9561904762,65401.449999999975,18501.12,on,935.0
183,2023-05-22 12:27:51.977298,0.3119047619047619,31.327142857142864,101320.1980952381,65401.449999999975,18501.12,on,935.0
184,2023-05-22 12:28:40.525843,0.3009523809523809,30.913333333333338,101318.25952380952,65401.449999999975,18501.12,on,935.0
185,2023-05-22 12:29:29.077213,0.2876190476190476,30.47952380952381,101318.65523809523,65401.449999999975,18501.12,on,935.0
186,2023-05-22 12:30:17.628717,0.26,30.165238095238102,101315.27761904764,65401.449999999975,18501.12,on,983.0
187,2023-05-22 12:31:06.180204,0.2433333333333333,29.865714285714283,101311.86095238096,65401.449999999975,18501.12,on,983.0
188,2023-05-22 12:31:54.731727,0.2028571428571429,29.495238095238093,101313.12285714288,65401.449999999975,18501.12,on,983.0
189,2023-05-22 12:32:43.283164,0.1785714285714286,29.280952380952375,101313.18238095238,65401.449999999975,18501.12,on,983.0
190,2023-05-22 12:33:31.834640,0.1504761904761904,29.056666666666665,101313.20476190477,65401.449999999975,18501.12,on,983.0
191,2023-05-22 12:34:20.386139,0.1285714285714286,28.87809523809524,101311.30476190476,65401.449999999975,18501.12,on,983.0
192,2023-05-22 12:35:08.937639,0.0933333333333333,28.67571428571429,101310.79523809522,65401.449999999975,18501.12,on,983.0
193,2023-05-22 12:35:57.489248,0.0728571428571428,28.56190476190476,101309.86047619049,65401.449999999975,18501.12,on,983.0
194,2023-05-22 12:36:46.039609,0.0547619047619047,28.432857142857145,101307.05428571429,65401.449999999975,18501.12,on,983.0
195,2023-05-22 12:37:34.591053,0.039047619047619,28.246190476190478,101307.51571428568,65401.449999999975,18501.12,on,983.0
196,2023-05-22 12:38:23.142111,0.0176190476190476,28.154285714285717,101308.36666666664,65401.449999999975,18501.12,on,983.0
197,2023-05-22 12:39:11.693434,-0.0104761904761904,28.04285714285714,101307.86904761902,65401.449999999975,18501.12,on,983.0
198,2023-05-22 12:40:01.249913,-0.0309523809523809,27.925238095238097,101308.06333333334,65401.449999999975,18501.12,off,983.0
199,2023-05-22 12:40:49.801418,-0.058095238095238,27.84380952380953,101308.12523809524,65401.449999999975,18501.12,off,983.0
200,2023-05-22 12:41:38.352957,-0.0738095238095238,27.966666666666654,101307.69095238094,65401.449999999975,18501.12,off,983.0
201,2023-05-22 12:42:26.904493,-0.0895238095238095,28.16142857142857,101307.35428571427,65401.449999999975,18501.12,off,983.0
202,2023-05-22 12:43:15.455837,-0.0952380952380952,28.456666666666667,101307.73523809524,65401.449999999975,18501.12,off,983.0
203,2023-05-22 12:44:04.007413,-0.0909523809523809,28.96809523809524,101306.04,65401.449999999975,18501.12,off,983.0
204,2023-05-22 12:44:52.558923,-0.0752380952380952,29.57571428571428,101304.44428571429,65401.449999999975,18501.12,off,983.0
205,2023-05-22 12:45:41.110396,-0.0380952380952381,30.38952380952381,101303.78333333334,65401.449999999975,18501.12,off,973.0
206,2023-05-22 12:46:29.661243,0.0028571428571428,31.368571428571425,101302.73571428572,65401.449999999975,18501.12,off,973.0
207,2023-05-22 12:47:19.217703,0.0585714285714285,32.26428571428572,101302.92619047618,65401.449999999975,18501.12,on,973.0
208,2023-05-22 12:48:07.769281,0.1209523809523809,33.389047619047616,101302.0257142857,65401.449999999975,18501.12,on,973.0
209,2023-05-22 12:48:56.320642,0.1738095238095238,34.19714285714286,101301.27190476187,65401.449999999975,18501.12,on,973.0
210,2023-05-22 12:49:44.872110,0.2161904761904762,34.32,101300.58952380953,65401.449999999975,18501.12,on,973.0
211,2023-05-22 12:50:33.423583,0.2604761904761905,34.097142857142856,101298.92,65401.449999999975,18501.12,on,973.0
212,2023-05-22 12:51:21.975056,0.2785714285714286,33.71809523809524,101298.90523809523,65401.449999999975,18501.12,on,973.0
213,2023-05-22 12:52:10.526664,0.2895238095238095,33.24999999999999,101297.04809523807,65401.449999999975,18501.12,on,973.0
214,2023-05-22 12:52:59.077970,0.2923809523809524,32.71142857142858,101295.92190476188,65401.449999999975,18501.12,on,973.0
215,2023-05-22 12:53:47.629438,0.2928571428571428,32.3095238095238,101294.40238095236,65401.449999999975,18501.12,on,973.0
216,2023-05-22 12:54:36.180896,0.2852380952380953,31.91238095238096,101293.96428571428,65401.449999999975,18501.12,on,973.0
217,2023-05-22 12:55:24.732370,0.2909523809523809,31.50523809523809,101292.92666666668,65401.449999999975,18501.12,on,973.0
218,2023-05-22 12:56:13.283871,0.2842857142857143,31.1552380952381,101294.04714285716,65401.449999999975,18501.12,on,973.0
219,2023-05-22 12:57:01.835303,0.2752380952380953,30.67238095238095,101292.3638095238,65401.449999999975,18501.12,on,973.0
220,2023-05-22 12:57:50.386766,0.2538095238095238,30.29571428571428,101293.49476190476,65401.449999999975,18501.12,on,973.0
221,2023-05-22 12:58:38.938217,0.229047619047619,29.93095238095238,101292.79904761905,65401.449999999975,18501.12,on,973.0
222,2023-05-22 12:59:27.489799,0.2014285714285714,29.614285714285707,101292.85476190476,65401.449999999975,18501.12,on,973.0
223,2023-05-22 13:00:16.041416,0.1847619047619048,29.427619047619043,101292.1438095238,65401.449999999975,18501.12,on,1225.0
224,2023-05-22 13:01:04.592663,0.1599999999999999,29.1947619047619,101293.10142857142,65401.449999999975,18501.12,on,1225.0
