time,temperature,humidity,pressure,Live_Irms,Irms
2023-05-16 11:08:45.405749,21.259047619047617,36.972380952380966,101979.69619047617,6.846190476190476,5.852857142857142
2023-05-16 11:08:57.146670,21.27047619047619,36.95142857142857,101982.60333333335,6.8342857142857145,6.128571428571428
2023-05-16 11:09:08.886896,21.269523809523804,36.932857142857145,101982.11952380951,6.866666666666667,6.340476190476191
2023-05-16 11:09:20.629316,21.275714285714283,36.87285714285715,101980.92952380952,6.8447619047619055,5.8338095238095224
2023-05-16 11:09:32.372168,21.266666666666662,36.801428571428566,101981.56523809524,6.924761904761904,5.825714285714286
2023-05-16 11:09:44.118613,21.264285714285712,36.832380952380966,101978.10523809522,6.867142857142857,6.095238095238097
2023-05-16 11:09:55.859164,21.260952380952382,36.88047619047619,101978.85333333335,6.894285714285714,6.285238095238094
2023-05-16 11:10:07.604075,21.25761904761905,36.874761904761904,101978.32666666669,6.8928571428571415,6.00857142857143
2023-05-16 11:10:19.347178,21.25142857142857,36.88428571428571,101981.77428571427,6.876190476190477,6.206666666666665
2023-05-16 11:10:31.085890,21.25095238095238,36.88095238095237,101979.40714285716,6.8742857142857146,5.861428571428572
2023-05-16 11:10:42.828098,21.249999999999996,36.878571428571426,101980.02476190476,6.824761904761903,5.934285714285715
2023-05-16 11:10:54.572706,21.250000000000004,36.88380952380952,101981.37809523809,6.870000000000002,6.105238095238096
2023-05-16 11:11:06.314525,21.243333333333332,36.87619047619047,101981.51238095236,6.879523809523808,5.865714285714286
2023-05-16 11:11:18.059873,21.233809523809526,36.890476190476186,101980.92761904764,6.813809523809523,6.2490476190476185
2023-05-16 11:11:29.806421,21.224761904761905,36.919999999999995,101984.1361904762,6.870952380952379,5.849523809523809
2023-05-16 11:11:41.562686,21.217619047619046,36.9295238095238,101986.80047619047,6.825714285714286,6.280952380952381
2023-05-16 11:11:53.307678,21.214285714285715,36.93714285714285,101982.97666666665,6.814761904761904,5.880000000000001
2023-05-16 11:12:05.091016,21.203809523809518,36.94523809523809,101983.1961904762,6.88952380952381,5.969523809523809
2023-05-16 11:12:16.808751,21.195238095238093,36.969523809523814,101979.79523809522,6.867619047619046,6.300000000000001
2023-05-16 11:12:28.563247,21.192380952380955,36.99285714285714,101984.82523809522,6.837142857142858,6.180476190476189
2023-05-16 11:12:40.321393,21.18857142857143,37.016190476190474,101986.69761904764,6.8357142857142845,6.172857142857144
2023-05-16 11:12:52.064664,21.187619047619048,37.03904761904761,101985.26666666665,6.829999999999999,6.124761904761905
2023-05-16 11:13:03.807822,21.182380952380953,37.04904761904763,101984.65857142858,6.85952380952381,6.188571428571429
2023-05-16 11:13:15.551854,21.182380952380953,37.075238095238106,101986.03904761904,6.829999999999999,6.057142857142857
2023-05-16 11:13:27.295979,21.179047619047623,37.12809523809524,101987.81857142856,6.858095238095238,6.346666666666667
2023-05-16 11:13:39.038774,21.184285714285714,37.13380952380952,101987.94714285716,6.855238095238096,6.049999999999999
2023-05-16 11:13:50.783674,21.175238095238097,37.13333333333333,101993.14047619046,6.8204761904761915,6.08952380952381
2023-05-16 11:14:02.529103,21.170000000000005,37.16952380952381,101991.4857142857,6.804285714285713,6.2280952380952375
2023-05-16 11:14:14.286051,21.1652380952381,37.18380952380952,101994.94285714287,6.853809523809524,6.152380952380954
2023-05-16 11:14:26.048641,21.151428571428568,37.155714285714275,101989.34476190477,6.82095238095238,6.06
2023-05-16 11:14:37.801270,21.14523809523809,37.1595238095238,101988.13666666667,6.825714285714286,6.176666666666667
2023-05-16 11:14:49.530469,21.145714285714277,37.166666666666664,101987.22952380951,6.847142857142855,6.350476190476191
2023-05-16 11:15:01.260832,21.13428571428571,37.13666666666667,101984.7476190476,6.807619047619048,6.132380952380952
2023-05-16 11:15:12.984399,21.128095238095238,37.1342857142857,101985.98761904764,6.801428571428572,6.091904761904762
2023-05-16 11:15:24.743133,21.124761904761904,37.16857142857142,101985.36571428573,6.865238095238096,6.15095238095238
2023-05-16 11:15:36.492982,21.11285714285715,37.154285714285706,101984.05904761904,6.813809523809524,6.132857142857143
2023-05-16 11:15:48.243346,21.103809523809524,37.16428571428571,101983.22,6.850000000000001,5.933809523809523
2023-05-16 11:15:59.980253,21.099523809523806,37.1595238095238,101984.53142857144,6.8795238095238105,6.035238095238095
2023-05-16 11:16:11.710007,21.089999999999996,37.15142857142856,101986.69952380953,6.8199999999999985,6.03142857142857
2023-05-16 11:16:23.445979,21.08428571428571,37.164761904761896,101991.68857142855,6.825238095238096,5.942380952380953
2023-05-16 11:16:35.177665,21.085714285714282,37.141904761904755,101987.08095238094,6.826666666666667,5.970476190476192
2023-05-16 11:16:46.935127,21.071428571428566,37.121904761904766,101985.04952380955,6.806190476190476,6.113333333333333
2023-05-16 11:16:58.674449,21.07047619047619,37.15523809523808,101987.43476190476,6.867142857142857,5.766666666666667
2023-05-16 11:17:10.414531,21.065714285714282,37.20285714285714,101984.9461904762,6.825238095238094,5.942857142857143
2023-05-16 11:17:22.152932,21.062380952380952,37.2157142857143,101986.5661904762,6.830952380952381,5.774285714285715
2023-05-16 11:17:33.897323,21.060952380952383,37.231904761904765,101988.00333333333,6.852380952380953,5.825238095238095
2023-05-16 11:17:45.640265,21.05904761904762,37.22333333333334,101993.24666666666,6.819523809523808,6.250476190476191
2023-05-16 11:17:57.389472,21.069999999999997,37.21,101987.31285714285,6.810952380952381,5.827142857142857
2023-05-16 11:18:09.130075,21.066666666666666,37.15857142857143,101989.57238095236,6.8723809523809525,6.130476190476191
2023-05-16 11:18:20.870761,21.07380952380952,37.13,101987.98571428572,6.854285714285714,5.916190476190475
2023-05-16 11:18:32.613216,21.076190476190476,37.10571428571429,101988.30714285713,6.837142857142856,6.2542857142857144
2023-05-16 11:18:44.356028,21.086666666666666,37.098095238095254,101986.34809523808,6.785714285714287,5.891428571428572
2023-05-16 11:18:56.098963,21.083333333333332,37.080476190476205,101985.28285714285,6.805714285714285,6.131904761904762
2023-05-16 11:19:07.842174,21.087619047619047,37.076666666666675,101983.83761904761,6.816666666666667,6.166666666666667
2023-05-16 11:19:19.585306,21.086190476190474,37.080000000000005,101983.74952380953,6.846666666666667,5.848571428571429
2023-05-16 11:19:31.335362,21.079999999999995,37.0904761904762,101985.4119047619,6.852857142857142,5.968095238095238
2023-05-16 11:19:43.078562,21.08952380952381,37.12285714285714,101984.51047619047,6.807619047619048,6.104761904761904
