time,temperature,humidity,pressure,current,voltage,command
2023-05-16 11:49:49.896265,1.1823809523809523,22.433333333333334,101971.37809523809,65401.449999999975,18501.12,on
2023-05-16 11:50:38.446922,1.153809523809524,22.415714285714284,101976.23857142856,65401.449999999975,18501.12,on
2023-05-16 11:51:26.997175,1.1266666666666663,22.45190476190476,101976.83476190476,65401.449999999975,18501.12,on
2023-05-16 11:52:15.545603,1.0966666666666665,22.46095238095238,101979.24333333335,65401.449999999975,18501.12,on
2023-05-16 11:53:04.094041,1.0738095238095238,22.454761904761906,101979.51761904762,65401.449999999975,18501.12,on
2023-05-16 11:53:52.640658,1.0514285714285714,22.44047619047619,101976.39523809523,65401.449999999975,18501.12,on
2023-05-16 11:54:41.187956,1.0214285714285716,22.451904761904764,101975.68857142857,65401.449999999975,18501.12,on
2023-05-16 11:55:29.737416,0.9919047619047618,22.469523809523814,101975.07428571429,65401.449999999975,18501.12,on
2023-05-16 11:56:18.280851,0.9676190476190479,22.497619047619047,101975.73857142856,65401.449999999975,18501.12,on
2023-05-16 11:57:06.832488,0.9409523809523809,22.501428571428566,101980.8723809524,65401.449999999975,18501.12,on
2023-05-16 11:57:55.382732,0.9176190476190474,22.485714285714284,101983.54190476189,65401.449999999975,18501.12,on
2023-05-16 11:58:43.927324,0.8966666666666666,22.48952380952381,101981.05142857143,65401.449999999975,18501.12,on
2023-05-16 11:59:32.476700,0.8733333333333333,22.51904761904762,101984.0638095238,65401.449999999975,18501.12,on
2023-05-16 12:00:21.028135,0.8442857142857141,22.51571428571429,101982.64666666665,65401.449999999975,18501.12,on
2023-05-16 12:01:09.577701,0.8171428571428573,22.497619047619043,101978.22238095237,65401.449999999975,18501.12,on
2023-05-16 12:01:58.128022,0.797142857142857,22.506190476190476,101980.55095238095,65401.449999999975,18501.12,on
2023-05-16 12:02:46.679415,0.7761904761904761,22.525238095238095,101980.40761904762,65401.449999999975,18501.12,on
2023-05-16 12:03:35.230857,0.7585714285714286,22.50047619047619,101981.47047619047,65401.449999999975,18501.12,on
2023-05-16 12:04:23.777416,0.7323809523809527,22.523333333333333,101977.71761904762,65401.449999999975,18501.12,on
2023-05-16 12:05:12.318726,0.7142857142857143,22.54238095238095,101984.51857142856,65401.449999999975,18501.12,on
2023-05-16 12:06:00.865297,0.6933333333333331,22.564761904761905,101983.1319047619,65401.449999999975,18501.12,on
2023-05-16 12:06:49.405664,0.670952380952381,22.566190476190474,101984.71428571429,65401.449999999975,18501.12,on
2023-05-16 12:07:37.953058,0.6500000000000001,22.55,101981.20285714285,65401.449999999975,18501.12,on
2023-05-16 12:08:26.494469,0.6285714285714287,22.528095238095244,101981.90571428572,65401.449999999975,18501.12,on
2023-05-16 12:09:15.037944,0.6099999999999999,22.53857142857143,101990.06666666667,65401.449999999975,18501.12,on
2023-05-16 12:10:03.585377,0.5833333333333334,22.54380952380953,101985.20666666667,65401.449999999975,18501.12,on
2023-05-16 12:10:52.121996,0.5561904761904761,22.572857142857135,101984.80142857143,65401.449999999975,18501.12,on
2023-05-16 12:11:40.666368,0.5457142857142857,22.593333333333334,101988.59809523809,65401.449999999975,18501.12,on
2023-05-16 12:12:29.209823,0.5228571428571427,22.59714285714286,101994.74142857142,65401.449999999975,18501.12,on
2023-05-16 12:13:17.751144,0.5104761904761903,22.626190476190477,101993.88333333333,65401.449999999975,18501.12,on
2023-05-16 12:14:06.289721,0.49190476190476207,22.596190476190472,101992.4419047619,65401.449999999975,18501.12,on
2023-05-16 12:14:54.827146,0.4761904761904764,22.601428571428574,101989.46857142856,65401.449999999975,18501.12,on
2023-05-16 12:15:43.365603,0.4590476190476191,22.620476190476193,101987.25047619047,65401.449999999975,18501.12,on
2023-05-16 12:16:31.904938,0.44380952380952376,22.62095238095238,101988.38952380953,65401.449999999975,18501.12,on
2023-05-16 12:17:20.450350,0.4266666666666667,22.601904761904763,101985.13523809523,65401.449999999975,18501.12,on
2023-05-16 12:18:08.990984,0.41571428571428565,22.635714285714293,101987.04523809522,65401.449999999975,18501.12,on
2023-05-16 12:18:57.545422,0.39714285714285713,22.632380952380952,101984.30666666667,65401.449999999975,18501.12,on
2023-05-16 12:19:46.074018,0.37666666666666665,22.633809523809525,101988.62904761905,65401.449999999975,18501.12,on
2023-05-16 12:20:34.623306,0.3628571428571429,22.652857142857144,101988.36142857143,65401.449999999975,18501.12,on
2023-05-16 12:21:23.174709,0.34333333333333327,22.651428571428575,101987.2323809524,65401.449999999975,18501.12,on
2023-05-16 12:22:11.725158,0.3214285714285715,22.661904761904765,101986.83999999998,65401.449999999975,18501.12,on
2023-05-16 12:23:00.275419,0.3114285714285714,22.695714285714285,101985.47666666668,65401.449999999975,18501.12,on
2023-05-16 12:23:48.827222,0.29285714285714287,22.65904761904762,101986.48571428572,65401.449999999975,18501.12,on
2023-05-16 12:24:37.378299,0.2823809523809524,22.694285714285712,101988.84190476191,65401.449999999975,18501.12,on
2023-05-16 12:25:25.929738,0.26333333333333336,22.705238095238094,101985.29476190476,65401.449999999975,18501.12,on
2023-05-16 12:26:14.479335,0.24904761904761902,22.704285714285717,101985.40904761905,65401.449999999975,18501.12,on
2023-05-16 12:27:03.026585,0.24190476190476187,22.726190476190474,101990.49904761907,65401.449999999975,18501.12,on
2023-05-16 12:27:51.578027,0.22714285714285717,22.73333333333333,101991.28904761904,65401.449999999975,18501.12,on
2023-05-16 12:28:40.129571,0.21095238095238103,22.751428571428576,101995.22714285714,65401.449999999975,18501.12,on
2023-05-16 12:29:28.672942,0.19238095238095237,22.749523809523808,101993.24380952382,65401.449999999975,18501.12,on
2023-05-16 12:30:17.222600,0.18333333333333335,22.748095238095235,101994.26857142858,65401.449999999975,18501.12,on
2023-05-16 12:31:05.770921,0.1728571428571429,22.795714285714286,101992.36666666665,65401.449999999975,18501.12,on
2023-05-16 12:31:54.322558,0.15523809523809523,22.779999999999998,101990.45095238094,65401.449999999975,18501.12,on
2023-05-16 12:32:42.873790,0.15190476190476188,22.772857142857145,101989.06571428571,65401.449999999975,18501.12,on
2023-05-16 12:33:31.422355,0.139047619047619,22.767619047619046,101988.17,65401.449999999975,18501.12,on
2023-05-16 12:34:19.972601,0.12523809523809523,22.78761904761904,101984.11761904758,65401.449999999975,18501.12,on
2023-05-16 12:35:08.524039,0.11000000000000003,22.788095238095238,101984.25,65401.449999999975,18501.12,on
2023-05-16 12:35:57.069686,0.10142857142857147,22.80190476190476,101986.58142857143,65401.449999999975,18501.12,on
2023-05-16 12:36:45.618980,0.09000000000000002,22.80714285714286,101985.03904761907,65401.449999999975,18501.12,on
2023-05-16 12:37:34.159773,0.08333333333333336,22.782857142857146,101984.76857142856,65401.449999999975,18501.12,on
2023-05-16 12:38:22.710964,0.07523809523809526,22.81285714285714,101984.01857142856,65401.449999999975,18501.12,on
2023-05-16 12:39:11.262642,0.06666666666666668,22.810000000000002,101982.68999999999,65401.449999999975,18501.12,on
2023-05-16 12:39:59.813039,0.05333333333333335,22.80190476190476,101985.05714285713,65401.449999999975,18501.12,on
2023-05-16 12:40:48.364564,0.0461904761904762,22.811904761904763,101984.06095238094,65401.449999999975,18501.12,on
2023-05-16 12:41:36.916043,0.03380952380952381,22.833333333333336,101981.79761904762,65401.449999999975,18501.12,on
2023-05-16 12:42:25.468184,0.017619047619047624,22.847142857142853,101981.03047619046,65401.449999999975,18501.12,on
2023-05-16 12:43:14.019118,0.00857142857142857,22.8352380952381,101982.50666666665,65401.449999999975,18501.12,on
2023-05-16 12:44:02.571040,-0.004761904761904762,22.85809523809524,101984.59047619047,65401.449999999975,18501.12,on
2023-05-16 12:44:52.127364,-0.010476190476190476,22.865238095238094,101982.18142857144,65401.449999999975,18501.12,off
2023-05-16 12:45:40.679135,-0.020952380952380962,22.90047619047619,101983.05000000002,65401.449999999975,18501.12,off
2023-05-16 12:46:29.230371,-0.02571428571428572,23.0447619047619,101983.69333333333,65401.449999999975,18501.12,off
2023-05-16 12:47:17.781924,-0.027142857142857153,23.33190476190476,101984.34142857142,65401.449999999975,18501.12,off
2023-05-16 12:48:06.333465,-0.03285714285714286,23.747619047619047,101980.15333333332,65401.449999999975,18501.12,off
2023-05-16 12:48:54.884205,-0.02190476190476191,24.339523809523808,101983.07761904763,65401.449999999975,18501.12,off
2023-05-16 12:49:43.436597,0.000952380952380953,25.055714285714288,101983.21761904763,65401.449999999975,18501.12,off
2023-05-16 12:50:32.991279,0.032380952380952385,25.963333333333335,101983.52047619049,65401.449999999975,18501.12,on
2023-05-16 12:51:21.542594,0.06380952380952382,26.7352380952381,101981.2680952381,65401.449999999975,18501.12,on
2023-05-16 12:52:10.092063,0.09142857142857144,26.96476190476191,101980.67714285714,65401.449999999975,18501.12,on
2023-05-16 12:52:58.642923,0.11476190476190479,26.885714285714286,101982.80999999998,65401.449999999975,18501.12,on
2023-05-16 12:53:47.194182,0.14285714285714285,26.699047619047615,101980.45904761904,65401.449999999975,18501.12,on
2023-05-16 12:54:35.745676,0.15857142857142859,26.462380952380954,101984.82523809522,65401.449999999975,18501.12,on
2023-05-16 12:55:24.296907,0.17238095238095238,26.213333333333335,101986.57142857143,65401.449999999975,18501.12,on
2023-05-16 12:56:12.848377,0.18142857142857144,25.919523809523806,101989.81523809524,65401.449999999975,18501.12,on
2023-05-16 12:57:01.399105,0.1880952380952381,25.662857142857142,101983.15238095236,65401.449999999975,18501.12,on
2023-05-16 12:57:49.950474,0.1880952380952381,25.47190476190476,101982.48476190477,65401.449999999975,18501.12,on
2023-05-16 12:58:38.499860,0.2023809523809524,25.26380952380952,101983.4261904762,65401.449999999975,18501.12,on
2023-05-16 12:59:27.046280,0.2080952380952382,25.06,101985.04285714285,65401.449999999975,18501.12,on
2023-05-16 13:00:15.596961,0.20857142857142866,24.906666666666666,101986.81333333334,65401.449999999975,18501.12,on
2023-05-16 13:01:04.142067,0.20809523809523814,24.77809523809524,101984.98523809524,65401.449999999975,18501.12,on
2023-05-16 13:01:52.689754,0.2085714285714286,24.608095238095242,101983.73476190477,65401.449999999975,18501.12,on
2023-05-16 13:02:41.241281,0.20476190476190478,24.471428571428575,101985.30047619046,65401.449999999975,18501.12,on
2023-05-16 13:03:29.790621,0.20809523809523814,24.344285714285714,101982.90619047616,65401.449999999975,18501.12,on
2023-05-16 13:04:18.341966,0.20666666666666675,24.239047619047614,101985.7323809524,65401.449999999975,18501.12,on
2023-05-16 13:05:06.892592,0.20047619047619053,24.120952380952378,101985.6080952381,65401.449999999975,18501.12,on
2023-05-16 13:05:55.443906,0.19904761904761908,24.023809523809526,101982.95952380952,65401.449999999975,18501.12,on
2023-05-16 13:06:43.994465,0.19809523809523816,23.945714285714285,101983.55714285716,65401.449999999975,18501.12,on
2023-05-16 13:07:32.544718,0.19047619047619052,23.84190476190476,101984.38714285714,65401.449999999975,18501.12,on
2023-05-16 13:08:21.092015,0.17761904761904765,23.79,101984.52523809523,65401.449999999975,18501.12,on
2023-05-16 13:09:09.638716,0.17761904761904765,23.731904761904758,101987.16714285716,65401.449999999975,18501.12,on
2023-05-16 13:09:58.189304,0.16095238095238096,23.65809523809524,101990.19714285716,65401.449999999975,18501.12,on
2023-05-16 13:10:46.738791,0.1604761904761905,23.60142857142857,101987.90238095236,65401.449999999975,18501.12,on
2023-05-16 13:11:35.284128,0.15428571428571428,23.54,101986.22476190473,65401.449999999975,18501.12,on
2023-05-16 13:12:23.835714,0.14666666666666664,23.519523809523804,101982.67857142857,65401.449999999975,18501.12,on
2023-05-16 13:13:12.385170,0.13238095238095238,23.491428571428575,101981.28333333333,65401.449999999975,18501.12,on
2023-05-16 13:14:00.934559,0.12476190476190478,23.442857142857143,101985.11095238093,65401.449999999975,18501.12,on
2023-05-16 13:14:49.484903,0.11380952380952386,23.393333333333338,101983.08,65401.449999999975,18501.12,on
2023-05-16 13:15:38.030552,0.10380952380952382,23.341904761904765,101986.26190476188,65401.449999999975,18501.12,on
2023-05-16 13:16:26.579328,0.09761904761904765,23.335238095238097,101980.69333333333,65401.449999999975,18501.12,on
2023-05-16 13:17:15.128576,0.09000000000000002,23.305238095238096,101982.64952380951,65401.449999999975,18501.12,on
2023-05-16 13:18:03.678079,0.08428571428571432,23.26238095238095,101982.89666666667,65401.449999999975,18501.12,on
2023-05-16 13:18:52.228704,0.07380952380952384,23.273333333333333,101978.24142857142,65401.449999999975,18501.12,on
2023-05-16 13:19:40.776357,0.06095238095238099,23.24904761904762,101980.9161904762,65401.449999999975,18501.12,on
2023-05-16 13:20:29.321485,0.059523809523809555,23.22095238095238,101977.4714285714,65401.449999999975,18501.12,on
2023-05-16 13:21:17.867153,0.051428571428571455,23.204285714285714,101979.04190476192,65401.449999999975,18501.12,on
2023-05-16 13:22:06.406584,0.04476190476190478,23.174761904761912,101979.69047619047,65401.449999999975,18501.12,on
2023-05-16 13:22:54.953966,0.027619047619047626,23.159047619047623,101983.13333333335,65401.449999999975,18501.12,on
2023-05-16 13:23:43.504617,0.020000000000000004,23.151904761904763,101985.37238095238,65401.449999999975,18501.12,on
2023-05-16 13:24:32.051086,0.01,23.142380952380954,101984.57095238096,65401.449999999975,18501.12,on
2023-05-16 13:25:20.603011,0.00047619047619047586,23.110952380952376,101981.64571428571,65401.449999999975,18501.12,on
2023-05-16 13:26:09.154448,-0.011428571428571429,23.109999999999996,101978.59714285712,65401.449999999975,18501.12,on
2023-05-16 13:26:58.710896,-0.028095238095238104,23.126190476190477,101974.27285714282,65401.449999999975,18501.12,off
2023-05-16 13:27:47.262177,-0.03095238095238096,23.126190476190477,101981.3461904762,65401.449999999975,18501.12,off
2023-05-16 13:28:35.813647,-0.03666666666666668,23.24809523809524,101978.09285714284,65401.449999999975,18501.12,off
2023-05-16 13:29:24.365108,-0.03333333333333334,23.52142857142857,101977.35142857142,65401.449999999975,18501.12,off
2023-05-16 13:30:12.916643,-0.034285714285714294,23.915714285714284,101979.11619047618,65401.449999999975,18501.12,off
2023-05-16 13:31:01.468062,-0.01857142857142858,24.456666666666667,101979.6961904762,65401.449999999975,18501.12,off
