time,temperature,humidity,pressure,current,voltage
2023-05-08 16:24:35.305958,4.581904761904763,30.803809523809523,101787.27761904763,65401.449999999975,18501.12
2023-05-08 16:25:23.840399,4.533333333333333,30.892857142857142,101789.0319047619,65401.449999999975,18501.12
2023-05-08 16:26:12.372994,4.492857142857142,31.29714285714286,101787.64190476193,65401.449999999975,18501.12
2023-05-08 16:27:00.907306,4.466190476190475,31.857619047619053,101784.02476190476,65401.449999999975,18501.12
2023-05-08 16:27:49.454012,4.452857142857143,32.550952380952374,101785.0861904762,65401.449999999975,18501.12
2023-05-08 16:28:37.997303,4.453809523809523,33.38999999999999,101785.46523809523,65401.449999999975,18501.12
2023-05-08 16:29:26.527823,4.456666666666665,34.35952380952381,101790.3142857143,65401.449999999975,18501.12
2023-05-08 16:30:15.059395,4.473809523809523,35.429047619047616,101793.21238095238,65401.449999999975,18501.12
2023-05-08 16:31:03.591028,4.494761904761904,36.529047619047624,101791.47666666668,65401.449999999975,18501.12
2023-05-08 16:31:52.127422,4.527619047619048,37.768095238095235,101791.47428571426,65401.449999999975,18501.12
2023-05-08 16:32:40.663678,4.577142857142856,38.95571428571428,101790.61476190474,65401.449999999975,18501.12
2023-05-08 16:33:29.203978,4.621428571428572,40.235238095238095,101792.10095238096,65401.449999999975,18501.12
2023-05-08 16:34:17.741249,4.6728571428571435,41.488571428571426,101788.42904761904,65401.449999999975,18501.12
2023-05-08 16:35:06.271645,4.744285714285714,42.586190476190474,101790.66952380953,65401.449999999975,18501.12
2023-05-08 16:35:54.804901,4.806190476190476,43.80428571428571,101788.12333333335,65401.449999999975,18501.12
2023-05-08 16:36:43.339312,4.88,45.061428571428564,101786.62285714284,65401.449999999975,18501.12
2023-05-08 16:37:31.875402,4.957619047619048,46.20333333333332,101786.58428571429,65401.449999999975,18501.12
2023-05-08 16:38:20.407897,5.036666666666667,47.453333333333326,101783.57047619049,65401.449999999975,18501.12
2023-05-08 16:39:08.938358,5.126666666666668,48.658095238095235,101784.88380952382,65401.449999999975,18501.12
2023-05-08 16:39:57.470787,5.209047619047618,49.828095238095244,101784.48000000001,65401.449999999975,18501.12
2023-05-08 16:40:46.002038,5.30095238095238,50.8747619047619,101783.08809523808,65401.449999999975,18501.12
2023-05-08 16:41:34.536535,5.390476190476191,51.92380952380952,101783.9080952381,65401.449999999975,18501.12
2023-05-08 16:42:23.068911,5.482380952380954,52.89142857142856,101784.58952380953,65401.449999999975,18501.12
2023-05-08 16:43:11.608123,5.575714285714286,53.820952380952384,101783.79761904762,65401.449999999975,18501.12
2023-05-08 16:44:00.140522,5.666666666666666,54.755714285714284,101787.93047619045,65401.449999999975,18501.12
2023-05-08 16:44:48.673636,5.752380952380953,55.6752380952381,101789.58,65401.449999999975,18501.12
2023-05-08 16:45:37.215295,5.847142857142855,56.33190476190477,101791.82714285715,65401.449999999975,18501.12
2023-05-08 16:46:25.754368,5.936666666666666,57.163809523809526,101790.63904761904,65401.449999999975,18501.12
2023-05-08 16:47:14.300771,6.028571428571429,57.75142857142857,101791.10714285714,65401.449999999975,18501.12
2023-05-08 16:48:03.844366,6.116666666666666,58.24904761904761,101791.8876190476,65401.449999999975,18501.12
2023-05-08 16:48:52.378547,6.208095238095238,58.678571428571416,101790.57428571429,65401.449999999975,18501.12
2023-05-08 16:49:40.912965,6.288095238095237,58.70142857142857,101789.55333333334,65401.449999999975,18501.12
2023-05-08 16:50:29.457417,6.34904761904762,57.94095238095237,101788.2361904762,65401.449999999975,18501.12
2023-05-08 16:51:17.991775,6.393809523809525,56.49285714285714,101788.88476190474,65401.449999999975,18501.12
2023-05-08 16:52:06.536319,6.404761904761906,54.575714285714284,101789.80047619046,65401.449999999975,18501.12
2023-05-08 16:52:55.081608,6.393809523809526,52.36238095238096,101788.67333333334,65401.449999999975,18501.12
2023-05-08 16:53:43.623020,6.362857142857143,50.06857142857143,101788.87476190476,65401.449999999975,18501.12
2023-05-08 16:54:32.157758,6.318095238095238,47.509047619047614,101788.54285714285,65401.449999999975,18501.12
2023-05-08 16:55:20.690880,6.2680952380952375,45.290952380952376,101787.31333333331,65401.449999999975,18501.12
2023-05-08 16:56:09.238742,6.2090476190476185,43.530476190476186,101788.24142857142,65401.449999999975,18501.12
2023-05-08 16:56:57.788723,6.148571428571428,41.77285714285714,101785.55095238095,65401.449999999975,18501.12
2023-05-08 16:57:46.339249,6.073809523809524,40.13809523809523,101788.06761904762,65401.449999999975,18501.12
2023-05-08 16:58:34.874558,6.009047619047617,38.63,101787.18476190476,65401.449999999975,18501.12
2023-05-08 16:59:23.410408,5.932380952380953,37.111904761904775,101787.50142857141,65401.449999999975,18501.12
2023-05-08 17:00:11.954737,5.857142857142857,35.74190476190476,101785.56047619048,65401.449999999975,18501.12
2023-05-08 17:01:00.504885,5.778571428571429,34.584761904761905,101783.81714285712,65401.449999999975,18501.12
2023-05-08 17:01:49.053384,5.693809523809524,33.49238095238095,101783.8138095238,65401.449999999975,18501.12
2023-05-08 17:02:37.598988,5.613809523809524,32.51857142857143,101784.11666666665,65401.449999999975,18501.12
2023-05-08 17:03:26.138414,5.523809523809523,31.68380952380952,101784.22333333331,65401.449999999975,18501.12
2023-05-08 17:04:14.679681,5.430952380952381,30.77714285714286,101784.30333333334,65401.449999999975,18501.12
2023-05-08 17:05:03.214004,5.334761904761905,30.00809523809523,101782.39380952381,65401.449999999975,18501.12
2023-05-08 17:05:51.761458,5.243333333333332,29.34952380952381,101778.98238095238,65401.449999999975,18501.12
