,date,value
66,2023-05-08 16:30:00,1679.0
67,2023-05-08 16:45:00,3003.3333
68,2023-05-08 17:00:00,2806.0
69,2023-05-08 17:15:00,2029.6666
70,2023-05-08 17:30:00,1973.0
71,2023-05-08 17:45:00,1433.6666
72,2023-05-08 18:00:00,1137.0
73,2023-05-08 18:15:00,1044.6666
74,2023-05-08 18:30:00,815.0
75,2023-05-08 18:45:00,1192.6666
76,2023-05-08 19:00:00,1279.6666
77,2023-05-08 19:15:00,756.0
78,2023-05-08 19:30:00,432.0
79,2023-05-08 19:45:00,460.0
80,2023-05-08 20:00:00,278.0
81,2023-05-08 20:15:00,150.0
82,2023-05-08 20:30:00,52.666668
83,2023-05-08 20:45:00,16.0
84,2023-05-08 21:00:00,0.0
85,2023-05-08 21:15:00,0.0
86,2023-05-08 21:30:00,0.0
87,2023-05-08 21:45:00,0.0
88,2023-05-08 22:00:00,0.0
89,2023-05-08 22:15:00,0.0
90,2023-05-08 22:30:00,0.0
91,2023-05-08 22:45:00,0.0
92,2023-05-08 23:00:00,0.0
93,2023-05-08 23:15:00,0.0
94,2023-05-08 23:30:00,0.0
95,2023-05-08 23:45:00,0.0
96,2023-05-09 00:00:00,0.0
97,2023-05-09 00:15:00,0.0
98,2023-05-09 00:30:00,0.0
99,2023-05-09 00:45:00,0.0
100,2023-05-09 01:00:00,0.0
101,2023-05-09 01:15:00,0.0
102,2023-05-09 01:30:00,0.0
103,2023-05-09 01:45:00,0.0
104,2023-05-09 02:00:00,0.0
105,2023-05-09 02:15:00,0.0
106,2023-05-09 02:30:00,0.0
107,2023-05-09 02:45:00,0.0
108,2023-05-09 03:00:00,0.0
109,2023-05-09 03:15:00,0.0
110,2023-05-09 03:30:00,0.0
111,2023-05-09 03:45:00,0.0
112,2023-05-09 04:00:00,0.0
113,2023-05-09 04:15:00,0.0
114,2023-05-09 04:30:00,0.0
115,2023-05-09 04:45:00,0.0
116,2023-05-09 05:00:00,0.0
117,2023-05-09 05:15:00,0.0
118,2023-05-09 05:30:00,0.0
119,2023-05-09 05:45:00,0.0
120,2023-05-09 06:00:00,0.0
121,2023-05-09 06:15:00,0.0
122,2023-05-09 06:30:00,12.5
123,2023-05-09 06:45:00,47.0
124,2023-05-09 07:00:00,219.66667
125,2023-05-09 07:15:00,327.66666
126,2023-05-09 07:30:00,547.3333
127,2023-05-09 07:45:00,690.6667
128,2023-05-09 08:00:00,519.6667
