time,temperature,humidity,pressure,current,voltage
2023-04-24 00:11:28.795138,10.555238095238094,20.290952380952383,99489.48666666665,65401.449999999975,18501.12
2023-04-24 00:12:17.346540,10.358095238095242,20.05047619047619,99490.10476190477,65401.449999999975,18501.12
2023-04-24 00:13:05.897962,10.153809523809525,19.86809523809524,99490.37523809524,65401.449999999975,18501.12
2023-04-24 00:13:54.447037,9.966190476190476,19.762857142857143,99490.41761904761,65401.449999999975,18501.12
2023-04-24 00:14:42.997387,9.78095238095238,19.62333333333333,99490.72095238096,65401.449999999975,18501.12
2023-04-24 00:15:31.544929,9.592380952380953,19.501904761904765,99489.94666666666,65401.449999999975,18501.12
2023-04-24 00:16:20.090268,9.400952380952383,19.40714285714286,99489.39333333333,65401.449999999975,18501.12
2023-04-24 00:17:08.634720,9.221428571428572,19.28666666666666,99489.18809523809,65401.449999999975,18501.12
2023-04-24 00:17:57.185192,9.036190476190475,19.21666666666667,99488.73571428572,65401.449999999975,18501.12
2023-04-24 00:18:45.736676,8.856190476190474,19.126190476190473,99487.80333333334,65401.449999999975,18501.12
2023-04-24 00:19:34.285052,8.665714285714287,19.0747619047619,99486.1676190476,65401.449999999975,18501.12
2023-04-24 00:20:22.835481,8.479523809523808,18.98904761904762,99486.12809523809,65401.449999999975,18501.12
2023-04-24 00:21:11.382907,8.317142857142857,18.933333333333337,99485.51142857144,65401.449999999975,18501.12
2023-04-24 00:21:59.931577,8.139523809523807,18.884761904761902,99485.50999999998,65401.449999999975,18501.12
2023-04-24 00:22:48.479852,7.975238095238096,18.795714285714286,99484.69047619047,65401.449999999975,18501.12
2023-04-24 00:23:37.023281,7.80857142857143,18.735238095238095,99484.26666666665,65401.449999999975,18501.12
2023-04-24 00:24:25.572864,7.6523809523809545,18.670476190476194,99484.6857142857,65401.449999999975,18501.12
2023-04-24 00:25:14.124233,7.4866666666666655,18.628095238095238,99483.88714285714,65401.449999999975,18501.12
2023-04-24 00:26:02.672676,7.327142857142856,18.59857142857143,99482.85476190477,65401.449999999975,18501.12
2023-04-24 00:26:51.219257,7.170952380952384,18.570952380952384,99481.4714285714,65401.449999999975,18501.12
2023-04-24 00:27:39.770716,7.016190476190475,18.58809523809524,99480.71142857142,65401.449999999975,18501.12
2023-04-24 00:28:28.312188,6.870952380952382,18.55809523809524,99480.08095238094,65401.449999999975,18501.12
2023-04-24 00:29:16.857495,6.715238095238094,18.557619047619045,99478.59047619047,65401.449999999975,18501.12
2023-04-24 00:30:05.402965,6.575238095238096,18.574761904761907,99476.90857142855,65401.449999999975,18501.12
2023-04-24 00:30:53.948385,6.4285714285714315,18.596666666666668,99475.6476190476,65401.449999999975,18501.12
2023-04-24 00:31:42.491752,6.28952380952381,18.540952380952383,99474.5519047619,65401.449999999975,18501.12
2023-04-24 00:32:31.028444,6.148571428571429,18.488095238095234,99473.83142857143,65401.449999999975,18501.12
2023-04-24 00:33:19.561874,6.006666666666665,18.474761904761902,99472.40904761902,65401.449999999975,18501.12
2023-04-24 00:34:08.104219,5.866190476190475,18.454285714285714,99471.19714285713,65401.449999999975,18501.12
2023-04-24 00:34:56.640674,5.72904761904762,18.458571428571428,99471.75904761904,65401.449999999975,18501.12
2023-04-24 00:35:45.176097,5.605238095238096,18.476666666666667,99473.27238095237,65401.449999999975,18501.12
2023-04-24 00:36:33.711569,5.470000000000001,18.46714285714286,99472.88142857142,65401.449999999975,18501.12
2023-04-24 00:37:22.246116,5.344285714285715,18.478571428571428,99473.49619047619,65401.449999999975,18501.12
2023-04-24 00:38:10.782427,5.219047619047619,18.436666666666664,99473.35190476189,65401.449999999975,18501.12
2023-04-24 00:38:59.325881,5.0961904761904755,18.450952380952383,99472.70666666667,65401.449999999975,18501.12
2023-04-24 00:39:47.866352,4.970952380952381,18.454761904761906,99473.05428571427,65401.449999999975,18501.12
2023-04-24 00:40:37.406751,4.848571428571429,18.43095238095238,99471.75,65401.449999999975,18501.12
2023-04-24 00:41:25.941362,4.724761904761905,18.515714285714285,99470.75333333333,65401.449999999975,18501.12
2023-04-24 00:42:14.472772,4.6138095238095245,18.681428571428572,99470.31571428571,65401.449999999975,18501.12
2023-04-24 00:43:03.005230,4.511428571428572,19.055238095238096,99469.83285714287,65401.449999999975,18501.12
2023-04-24 00:43:51.540543,4.40952380952381,19.569999999999997,99468.86952380954,65401.449999999975,18501.12
2023-04-24 00:44:40.088080,4.3342857142857145,20.26095238095238,99470.13380952379,65401.449999999975,18501.12
2023-04-24 00:45:28.630425,4.270952380952381,21.334285714285716,99470.5242857143,65401.449999999975,18501.12
2023-04-24 00:46:17.164923,4.221904761904762,22.452857142857148,99471.84571428571,65401.449999999975,18501.12
2023-04-24 00:47:05.712400,4.195714285714286,23.834761904761905,99472.77523809523,65401.449999999975,18501.12
2023-04-24 00:47:54.250945,4.180476190476191,25.291428571428575,99473.85047619048,65401.449999999975,18501.12
2023-04-24 00:48:42.794265,4.188571428571429,27.08238095238096,99475.38238095237,65401.449999999975,18501.12
2023-04-24 00:49:31.337673,4.21,28.95476190476191,99477.31666666667,65401.449999999975,18501.12
2023-04-24 00:50:19.883109,4.248571428571428,30.63523809523809,99479.90857142858,65401.449999999975,18501.12
2023-04-24 00:51:08.429668,4.302857142857141,32.43666666666667,99481.85380952382,65401.449999999975,18501.12
2023-04-24 00:51:56.966998,4.351904761904763,34.16190476190477,99483.24952380953,65401.449999999975,18501.12
2023-04-24 00:52:45.506570,4.4190476190476184,35.920952380952386,99484.54857142858,65401.449999999975,18501.12
2023-04-24 00:53:34.036890,4.499047619047619,37.92333333333333,99486.39142857141,65401.449999999975,18501.12
2023-04-24 00:54:22.576498,4.576666666666665,39.758095238095244,99487.6076190476,65401.449999999975,18501.12
2023-04-24 00:55:11.107784,4.660476190476192,41.41952380952381,99489.77476190476,65401.449999999975,18501.12
2023-04-24 00:55:59.640336,4.75,43.23952380952382,99490.78952380951,65401.449999999975,18501.12
2023-04-24 00:56:48.177677,4.832857142857143,44.90904761904763,99492.85714285714,65401.449999999975,18501.12
2023-04-24 00:57:36.713131,4.930952380952381,46.53047619047619,99493.8138095238,65401.449999999975,18501.12
2023-04-24 00:58:25.246633,5.025714285714285,48.00333333333333,99494.82809523807,65401.449999999975,18501.12
2023-04-24 00:59:14.786033,5.123333333333334,49.53476190476191,99494.68238095236,65401.449999999975,18501.12
2023-04-24 01:00:03.329464,5.207619047619046,50.335238095238104,99494.68666666665,65401.449999999975,18501.12
2023-04-24 01:00:51.873818,5.283809523809525,49.79523809523808,99493.08428571427,65401.449999999975,18501.12
2023-04-24 01:01:40.410196,5.31904761904762,48.00190476190477,99491.74476190475,65401.449999999975,18501.12
2023-04-24 01:02:28.942719,5.311428571428572,45.47238095238096,99491.25,65401.449999999975,18501.12
2023-04-24 01:03:17.479260,5.287619047619048,43.00571428571429,99489.98523809524,65401.449999999975,18501.12
2023-04-24 01:04:06.014619,5.2404761904761905,40.68571428571428,99489.36952380954,65401.449999999975,18501.12
2023-04-24 01:04:54.546020,5.180476190476192,38.56238095238095,99488.72047619047,65401.449999999975,18501.12
2023-04-24 01:05:43.079366,5.1152380952380945,36.56380952380953,99487.57476190475,65401.449999999975,18501.12
2023-04-24 01:06:31.618690,5.043809523809524,34.72904761904762,99486.93809523809,65401.449999999975,18501.12
2023-04-24 01:07:20.165271,4.962380952380952,33.261428571428574,99485.76523809525,65401.449999999975,18501.12
2023-04-24 01:08:09.714662,4.872857142857143,31.889999999999993,99484.6619047619,65401.449999999975,18501.12
2023-04-24 01:08:58.257156,4.785238095238094,30.43095238095239,99483.6938095238,65401.449999999975,18501.12
2023-04-24 01:09:46.798565,4.703809523809525,29.470952380952376,99483.24095238096,65401.449999999975,18501.12
2023-04-24 01:10:35.342981,4.620952380952381,28.788095238095234,99482.68428571429,65401.449999999975,18501.12
2023-04-24 01:11:23.891433,4.550476190476191,28.47761904761905,99482.50047619047,65401.449999999975,18501.12
2023-04-24 01:12:12.440862,4.491428571428571,28.59619047619047,99482.05714285716,65401.449999999975,18501.12
2023-04-24 01:13:00.986320,4.451428571428571,29.098571428571432,99481.68857142857,65401.449999999975,18501.12
2023-04-24 01:13:49.537882,4.413809523809525,29.857619047619046,99482.31000000001,65401.449999999975,18501.12
2023-04-24 01:14:38.084216,4.41047619047619,30.91428571428571,99482.08904761905,65401.449999999975,18501.12
2023-04-24 01:15:26.629609,4.41809523809524,32.17285714285714,99482.38095238096,65401.449999999975,18501.12
2023-04-24 01:16:15.175068,4.429999999999999,33.55666666666667,99483.13047619046,65401.449999999975,18501.12
2023-04-24 01:17:03.720577,4.468571428571428,34.89904761904762,99483.98000000001,65401.449999999975,18501.12
2023-04-24 01:17:52.261089,4.508095238095239,36.49428571428571,99484.31952380952,65401.449999999975,18501.12
2023-04-24 01:18:40.810380,4.557142857142858,38.09952380952382,99484.5757142857,65401.449999999975,18501.12
2023-04-24 01:19:29.359844,4.614285714285714,39.473333333333336,99485.27523809523,65401.449999999975,18501.12
2023-04-24 01:20:17.911305,4.682857142857142,41.20476190476191,99485.06285714285,65401.449999999975,18501.12
2023-04-24 01:21:06.458807,4.7523809523809515,42.65333333333333,99486.03380952381,65401.449999999975,18501.12
2023-04-24 01:21:55.004217,4.826666666666666,44.14190476190476,99486.22142857143,65401.449999999975,18501.12
2023-04-24 01:22:43.547747,4.912857142857143,45.69380952380952,99485.81333333334,65401.449999999975,18501.12
2023-04-24 01:23:32.089158,4.9852380952380955,47.21380952380953,99486.5276190476,65401.449999999975,18501.12
2023-04-24 01:24:20.635519,5.0804761904761895,48.67857142857143,99487.89285714284,65401.449999999975,18501.12
2023-04-24 01:25:10.185896,5.168095238095237,50.04571428571429,99488.71238095236,65401.449999999975,18501.12
2023-04-24 01:25:58.731315,5.24952380952381,50.87238095238096,99489.23904761902,65401.449999999975,18501.12
2023-04-24 01:26:47.281890,5.310476190476191,50.31428571428573,99489.29238095238,65401.449999999975,18501.12
2023-04-24 01:27:35.832264,5.340476190476189,48.457142857142856,99489.78,65401.449999999975,18501.12
2023-04-24 01:28:24.382542,5.328571428571427,45.86380952380952,99488.46619047617,65401.449999999975,18501.12
2023-04-24 01:29:12.924128,5.306190476190477,43.77761904761904,99488.12809523812,65401.449999999975,18501.12
2023-04-24 01:30:01.460551,5.2557142857142845,41.79952380952382,99486.61666666667,65401.449999999975,18501.12
2023-04-24 01:30:50.001948,5.208095238095237,39.509523809523806,99485.90571428569,65401.449999999975,18501.12
2023-04-24 01:31:38.536471,5.151904761904764,37.42714285714285,99484.6523809524,65401.449999999975,18501.12
2023-04-24 01:32:27.082902,5.080952380952381,35.658095238095235,99484.01238095236,65401.449999999975,18501.12
2023-04-24 01:33:15.634278,4.997619047619048,34.1204761904762,99482.93238095238,65401.449999999975,18501.12
2023-04-24 01:34:05.187742,4.913333333333332,32.65904761904763,99482.90333333332,65401.449999999975,18501.12
2023-04-24 01:34:53.739010,4.83047619047619,31.47523809523809,99481.47333333333,65401.449999999975,18501.12
2023-04-24 01:35:42.289511,4.745238095238095,30.532857142857146,99480.83428571429,65401.449999999975,18501.12
2023-04-24 01:36:30.836031,4.669047619047619,29.747142857142858,99480.21761904763,65401.449999999975,18501.12
2023-04-24 01:37:19.386491,4.59,29.366666666666664,99480.3819047619,65401.449999999975,18501.12
2023-04-24 01:38:07.936999,4.538571428571429,29.390000000000004,99480.78571428571,65401.449999999975,18501.12
2023-04-24 01:38:56.487224,4.487619047619046,29.817142857142862,99481.38523809523,65401.449999999975,18501.12
2023-04-24 01:39:45.038669,4.464761904761905,30.433333333333334,99481.4576190476,65401.449999999975,18501.12
2023-04-24 01:40:33.587150,4.447142857142857,31.44142857142857,99481.28619047618,65401.449999999975,18501.12
2023-04-24 01:41:22.137663,4.459047619047618,32.669047619047625,99482.37857142856,65401.449999999975,18501.12
2023-04-24 01:42:10.689006,4.47095238095238,33.89142857142858,99483.55904761901,65401.449999999975,18501.12
2023-04-24 01:42:59.240542,4.5009523809523815,35.30809523809525,99485.27142857143,65401.449999999975,18501.12
2023-04-24 01:43:47.790861,4.534761904761906,36.649523809523814,99486.14619047621,65401.449999999975,18501.12
2023-04-24 01:44:36.342304,4.5842857142857145,38.203333333333326,99487.37809523809,65401.449999999975,18501.12
2023-04-24 01:45:24.891839,4.6328571428571435,39.733333333333334,99487.50904761902,65401.449999999975,18501.12
2023-04-24 01:46:13.435269,4.6899999999999995,41.18047619047619,99489.47952380951,65401.449999999975,18501.12
2023-04-24 01:47:01.984735,4.754761904761905,42.72571428571428,99490.43476190478,65401.449999999975,18501.12
2023-04-24 01:47:50.530117,4.830952380952381,44.021904761904764,99490.83190476189,65401.449999999975,18501.12
2023-04-24 01:48:39.073627,4.904285714285715,45.42285714285715,99491.0961904762,65401.449999999975,18501.12
2023-04-24 01:49:27.624931,4.980952380952381,46.888571428571424,99492.34857142856,65401.449999999975,18501.12
2023-04-24 01:50:16.172353,5.069523809523808,48.31666666666666,99492.9242857143,65401.449999999975,18501.12
2023-04-24 01:51:05.722771,5.155238095238095,49.87428571428571,99493.7142857143,65401.449999999975,18501.12
2023-04-24 01:51:54.271183,5.236666666666666,50.68000000000001,99494.80476190476,65401.449999999975,18501.12
2023-04-24 01:52:42.821760,5.284285714285716,50.026666666666664,99493.83333333333,65401.449999999975,18501.12
2023-04-24 01:53:31.371086,5.30857142857143,48.24857142857144,99491.47666666668,65401.449999999975,18501.12
2023-04-24 01:54:19.913633,5.310000000000001,45.98952380952381,99490.47619047618,65401.449999999975,18501.12
2023-04-24 01:55:08.452980,5.278095238095237,43.66095238095239,99490.47904761902,65401.449999999975,18501.12
2023-04-24 01:55:56.995397,5.236190476190475,41.50761904761905,99491.57190476192,65401.449999999975,18501.12
2023-04-24 01:56:45.535847,5.1814285714285715,39.475238095238105,99491.18523809525,65401.449999999975,18501.12
2023-04-24 01:57:34.069380,5.119999999999999,37.54809523809523,99490.66666666667,65401.449999999975,18501.12
2023-04-24 01:58:22.618697,5.04047619047619,35.86428571428572,99492.95333333334,65401.449999999975,18501.12
2023-04-24 01:59:11.163339,4.964285714285714,34.27,99493.84904761905,65401.449999999975,18501.12
2023-04-24 02:00:00.717582,4.881428571428571,32.94380952380952,99494.11285714286,65401.449999999975,18501.12
2023-04-24 02:00:49.269058,4.801428571428571,31.722857142857144,99495.6638095238,65401.449999999975,18501.12
2023-04-24 02:01:37.818580,4.713809523809524,30.595238095238102,99496.52809523809,65401.449999999975,18501.12
2023-04-24 02:02:26.365878,4.637619047619047,29.975238095238097,99497.8519047619,65401.449999999975,18501.12
2023-04-24 02:03:14.914439,4.570952380952382,29.665238095238102,99499.56904761905,65401.449999999975,18501.12
2023-04-24 02:04:03.465905,4.5076190476190465,29.622380952380954,99498.63761904763,65401.449999999975,18501.12
2023-04-24 02:04:52.007291,4.471904761904761,29.964761904761904,99499.92904761904,65401.449999999975,18501.12
2023-04-24 02:05:40.553803,4.438571428571428,30.544285714285714,99502.49238095238,65401.449999999975,18501.12
2023-04-24 02:06:29.104418,4.420952380952381,31.547142857142862,99504.62476190476,65401.449999999975,18501.12
2023-04-24 02:07:17.652776,4.423333333333333,32.7142857142857,99505.81571428574,65401.449999999975,18501.12
2023-04-24 02:08:06.200269,4.440476190476189,33.92761904761905,99509.42095238094,65401.449999999975,18501.12
2023-04-24 02:08:54.751754,4.46142857142857,35.25238095238095,99510.38142857139,65401.449999999975,18501.12
2023-04-24 02:09:43.300423,4.501428571428573,36.65571428571429,99512.05476190476,65401.449999999975,18501.12
2023-04-24 02:10:31.845802,4.5423809523809515,38.06761904761905,99514.16666666667,65401.449999999975,18501.12
2023-04-24 02:11:20.394180,4.5890476190476175,39.44380952380953,99515.58523809524,65401.449999999975,18501.12
2023-04-24 02:12:08.940673,4.650952380952382,40.96999999999999,99519.6076190476,65401.449999999975,18501.12
2023-04-24 02:12:57.488129,4.711904761904762,42.357619047619046,99522.27714285713,65401.449999999975,18501.12
2023-04-24 02:13:46.039731,4.786666666666666,43.844761904761896,99526.25095238096,65401.449999999975,18501.12
2023-04-24 02:14:34.588116,4.865714285714286,45.35285714285715,99528.21380952382,65401.449999999975,18501.12
2023-04-24 02:15:23.139593,4.935714285714286,46.58761904761906,99530.24142857145,65401.449999999975,18501.12
2023-04-24 02:16:11.689944,5.0200000000000005,47.95333333333333,99532.64285714286,65401.449999999975,18501.12
2023-04-24 02:17:01.237426,5.108571428571429,49.32952380952381,99532.94999999998,65401.449999999975,18501.12
2023-04-24 02:17:49.783827,5.184285714285712,50.292380952380945,99535.93857142857,65401.449999999975,18501.12
2023-04-24 02:18:38.332372,5.240952380952381,49.693809523809534,99538.93476190478,65401.449999999975,18501.12
2023-04-24 02:19:26.882803,5.2642857142857125,47.95190476190477,99539.66428571427,65401.449999999975,18501.12
2023-04-24 02:20:15.432392,5.253809523809522,45.76476190476191,99538.93333333332,65401.449999999975,18501.12
2023-04-24 02:21:03.974732,5.223809523809523,43.52380952380952,99538.88238095237,65401.449999999975,18501.12
2023-04-24 02:21:52.520173,5.1800000000000015,41.50333333333333,99541.26999999997,65401.449999999975,18501.12
2023-04-24 02:22:41.067662,5.1309523809523805,39.48380952380952,99544.00428571428,65401.449999999975,18501.12
2023-04-24 02:23:29.611076,5.067619047619046,37.599999999999994,99543.22333333333,65401.449999999975,18501.12
2023-04-24 02:24:18.156725,4.9857142857142875,35.93333333333334,99544.17666666667,65401.449999999975,18501.12
2023-04-24 02:25:07.705970,4.9161904761904776,34.25380952380952,99544.72047619047,65401.449999999975,18501.12
2023-04-24 02:25:56.250440,4.835238095238095,32.93238095238095,99547.98047619047,65401.449999999975,18501.12
2023-04-24 02:26:44.801095,4.759523809523809,31.837142857142855,99548.21142857142,65401.449999999975,18501.12
2023-04-24 02:27:33.351339,4.682857142857143,31.091904761904765,99550.3361904762,65401.449999999975,18501.12
2023-04-24 02:28:21.900884,4.615714285714285,30.67142857142857,99551.71714285715,65401.449999999975,18501.12
2023-04-24 02:29:10.452286,4.55952380952381,30.648095238095244,99552.88142857142,65401.449999999975,18501.12
2023-04-24 02:29:59.003758,4.512380952380953,30.995714285714286,99555.77047619049,65401.449999999975,18501.12
2023-04-24 02:30:47.555170,4.493333333333332,31.59952380952381,99556.96857142856,65401.449999999975,18501.12
2023-04-24 02:31:36.105622,4.477142857142856,32.49285714285714,99558.60142857145,65401.449999999975,18501.12
2023-04-24 02:32:24.652089,4.481428571428571,33.46238095238095,99561.03904761904,65401.449999999975,18501.12
2023-04-24 02:33:13.202639,4.492857142857143,34.576190476190476,99563.50047619049,65401.449999999975,18501.12
2023-04-24 02:34:01.749127,4.5147619047619045,35.80190476190476,99564.74476190477,65401.449999999975,18501.12
2023-04-24 02:34:50.300445,4.5476190476190474,37.03238095238095,99565.94333333333,65401.449999999975,18501.12
2023-04-24 02:35:38.850007,4.591428571428571,38.43904761904761,99567.12761904762,65401.449999999975,18501.12
2023-04-24 02:36:27.399331,4.632380952380953,39.83,99570.17333333331,65401.449999999975,18501.12
2023-04-24 02:37:15.950787,4.691428571428572,41.20095238095238,99572.18238095236,65401.449999999975,18501.12
2023-04-24 02:38:04.502261,4.751904761904761,42.56476190476191,99572.50142857144,65401.449999999975,18501.12
2023-04-24 02:38:53.051685,4.811904761904762,43.91619047619048,99572.73571428572,65401.449999999975,18501.12
2023-04-24 02:39:41.603272,4.887619047619047,45.17095238095239,99573.42904761904,65401.449999999975,18501.12
2023-04-24 02:40:30.152612,4.96047619047619,46.60619047619048,99576.29857142859,65401.449999999975,18501.12
2023-04-24 02:41:18.702036,5.039047619047618,47.99999999999999,99577.80285714284,65401.449999999975,18501.12
2023-04-24 02:42:08.256487,5.120000000000001,49.280476190476186,99579.27095238095,65401.449999999975,18501.12
2023-04-24 02:42:56.802922,5.195238095238094,50.15190476190475,99579.79238095236,65401.449999999975,18501.12
2023-04-24 02:43:45.350363,5.254761904761905,49.6804761904762,99580.15571428569,65401.449999999975,18501.12
2023-04-24 02:44:33.901811,5.279523809523811,48.03857142857143,99580.54571428572,65401.449999999975,18501.12
2023-04-24 02:45:22.451217,5.273809523809523,45.842857142857135,99580.67380952381,65401.449999999975,18501.12
2023-04-24 02:46:11.001761,5.236190476190475,43.736666666666665,99579.63380952382,65401.449999999975,18501.12
2023-04-24 02:46:59.549160,5.193333333333333,41.7447619047619,99580.52142857143,65401.449999999975,18501.12
2023-04-24 02:47:48.097743,5.144285714285714,39.736666666666665,99581.5195238095,65401.449999999975,18501.12
2023-04-24 02:48:36.647231,5.077142857142857,37.76285714285714,99580.55095238095,65401.449999999975,18501.12
2023-04-24 02:49:25.193683,5.01095238095238,36.01428571428571,99579.79190476189,65401.449999999975,18501.12
2023-04-24 02:50:13.740998,4.938095238095237,34.518095238095235,99579.3338095238,65401.449999999975,18501.12
2023-04-24 02:51:03.292421,4.8585714285714285,32.98571428571429,99579.18857142857,65401.449999999975,18501.12
2023-04-24 02:51:51.840889,4.767619047619047,31.776190476190475,99578.44047619047,65401.449999999975,18501.12
2023-04-24 02:52:40.387336,4.683809523809525,30.827619047619052,99578.56333333334,65401.449999999975,18501.12
2023-04-24 02:53:28.929868,4.604285714285713,30.129523809523807,99578.1638095238,65401.449999999975,18501.12
2023-04-24 02:54:17.471241,4.535238095238096,29.76476190476191,99577.35142857142,65401.449999999975,18501.12
2023-04-24 02:55:06.006784,4.4799999999999995,29.73095238095238,99578.44428571427,65401.449999999975,18501.12
2023-04-24 02:55:54.545245,4.441904761904762,30.03523809523809,99579.60428571429,65401.449999999975,18501.12
2023-04-24 02:56:43.089568,4.408095238095238,30.71142857142857,99580.91285714283,65401.449999999975,18501.12
2023-04-24 02:57:31.633036,4.398095238095239,31.651428571428568,99582.33999999998,65401.449999999975,18501.12
2023-04-24 02:58:20.173606,4.397142857142858,32.76380952380952,99582.94095238094,65401.449999999975,18501.12
2023-04-24 02:59:08.718095,4.4052380952380945,33.86857142857143,99583.89428571428,65401.449999999975,18501.12
2023-04-24 02:59:57.256349,4.428571428571427,35.21857142857143,99584.89333333334,65401.449999999975,18501.12
2023-04-24 03:00:45.801825,4.462857142857142,36.559047619047625,99587.71190476189,65401.449999999975,18501.12
2023-04-24 03:01:34.348265,4.510000000000001,37.96809523809524,99589.3357142857,65401.449999999975,18501.12
