time,temperature,humidity,pressure,Live_Irms,Irms
2023-04-23 23:37:54.698678,20.301428571428573,44.82809523809525,99535.74095238096,7.551904761904762,6.90095238095238
2023-04-23 23:38:05.246639,20.300476190476193,44.82380952380952,99535.58857142858,7.5671428571428585,6.71904761904762
2023-04-23 23:38:15.792411,20.303333333333335,44.81857142857144,99535.06523809524,7.584761904761905,6.803333333333334
2023-04-23 23:38:26.343219,20.292857142857144,44.81904761904762,99535.29761904762,7.577142857142857,6.84857142857143
2023-04-23 23:38:36.860738,20.300952380952385,44.817619047619054,99535.23952380952,7.612857142857143,6.781904761904761
2023-04-23 23:38:47.383538,20.304761904761907,44.816666666666684,99535.26809523809,7.590476190476191,6.952857142857141
2023-04-23 23:38:57.901247,20.300000000000004,44.82619047619049,99534.6914285714,7.630476190476189,6.76857142857143
2023-04-23 23:39:08.424824,20.300952380952385,44.82380952380953,99534.67952380952,7.610952380952382,6.627142857142858
2023-04-23 23:39:18.947927,20.301904761904762,44.83476190476191,99534.46809523807,7.611428571428573,6.75142857142857
2023-04-23 23:39:29.471804,20.303809523809527,44.83523809523811,99533.96380952382,7.590000000000001,6.956666666666667
2023-04-23 23:39:39.999229,20.304761904761907,44.831428571428575,99534.62523809524,7.616666666666667,7.058095238095239
2023-04-23 23:39:50.524198,20.300000000000004,44.83285714285715,99533.60714285714,7.575238095238096,6.991904761904762
2023-04-23 23:40:01.049156,20.302380952380958,44.83428571428572,99533.9438095238,7.586666666666665,6.807142857142857
2023-04-23 23:40:11.581141,20.303333333333335,44.83714285714287,99533.65190476192,7.579999999999999,7.083809523809523
2023-04-23 23:40:22.104691,20.302380952380954,44.837619047619064,99532.77333333335,7.566666666666667,6.648571428571429
2023-04-23 23:40:32.627979,20.300952380952385,44.831904761904774,99532.90523809523,7.590952380952382,6.773333333333333
2023-04-23 23:40:43.153016,20.300476190476193,44.82714285714286,99531.56809523811,7.55857142857143,6.9280952380952385
2023-04-23 23:40:53.677139,20.300476190476196,44.845714285714294,99530.89285714286,7.5947619047619055,7.0200000000000005
2023-04-23 23:41:04.202245,20.29904761904762,44.85428571428572,99531.05904761906,7.566190476190477,6.766190476190476
2023-04-23 23:41:14.730295,20.299047619047624,44.84142857142857,99531.66714285713,7.591428571428571,6.963333333333333
2023-04-23 23:41:25.255404,20.29476190476191,44.85904761904763,99531.18952380955,7.574285714285715,6.986666666666666
2023-04-23 23:41:35.788442,20.294761904761906,44.85190476190477,99531.75190476193,7.5914285714285725,6.96904761904762
2023-04-23 23:41:46.325519,20.30047619047619,44.87238095238096,99530.75142857141,7.572857142857146,6.842380952380951
2023-04-23 23:41:56.849245,20.290000000000006,44.856666666666676,99530.23476190475,7.601904761904761,6.932380952380953
2023-04-23 23:42:07.390553,20.298571428571428,44.861428571428576,99530.73190476191,7.516190476190476,6.677142857142857
2023-04-23 23:42:17.937997,20.294761904761906,44.854761904761915,99530.02476190476,7.537142857142857,6.8480952380952385
2023-04-23 23:42:28.483712,20.299047619047624,44.85904761904763,99529.93142857144,7.591428571428571,6.984761904761905
2023-04-23 23:42:39.027110,20.29190476190476,44.858095238095245,99529.17666666664,7.564761904761904,6.879047619047619
2023-04-23 23:42:49.554422,20.300952380952385,44.851428571428585,99529.14047619046,7.550952380952382,6.973333333333334
2023-04-23 23:43:00.094283,20.293809523809525,44.86571428571429,99529.51857142856,7.536666666666666,6.949999999999999
2023-04-23 23:43:10.619011,20.299047619047624,44.881904761904764,99529.04761904762,7.554285714285713,6.795714285714286
2023-04-23 23:43:21.154741,20.28857142857143,44.86904761904763,99529.08523809524,7.518095238095239,6.647619047619047
2023-04-23 23:43:31.681339,20.299523809523812,44.86285714285715,99528.66285714287,7.554285714285713,6.89142857142857
2023-04-23 23:43:42.215689,20.307619047619045,44.8604761904762,99528.3861904762,7.544285714285716,6.92952380952381
2023-04-23 23:43:52.756970,20.334761904761905,44.851428571428585,99527.52809523809,7.538095238095239,6.886666666666666
2023-04-23 23:44:03.302053,20.35571428571429,44.8242857142857,99526.80047619047,7.537619047619048,7.007619047619047
2023-04-23 23:44:13.847865,20.370476190476193,44.783333333333324,99527.03571428571,7.513809523809522,6.728095238095239
2023-04-23 23:44:24.392656,20.38952380952381,44.75047619047619,99527.13952380953,7.502380952380951,6.802857142857141
2023-04-23 23:44:34.914652,20.39952380952381,44.71904761904763,99526.69333333333,7.5057142857142845,6.840000000000001
2023-04-23 23:44:45.437690,20.403809523809528,44.69523809523809,99526.86714285717,7.534761904761904,6.741904761904761
2023-04-23 23:44:55.960811,20.41190476190477,44.65904761904761,99527.52952380953,7.527619047619047,6.9609523809523814
2023-04-23 23:45:06.492774,20.4104761904762,44.63047619047619,99528.34857142856,7.4990476190476185,6.996190476190477
2023-04-23 23:45:17.033711,20.409047619047627,44.631904761904764,99527.88428571427,7.496190476190477,6.717619047619048
2023-04-23 23:45:27.578763,20.411428571428573,44.64095238095237,99527.55952380953,7.5166666666666675,7.123809523809523
2023-04-23 23:45:38.116665,20.413333333333338,44.64666666666666,99527.52714285716,7.4785714285714295,6.808571428571428
2023-04-23 23:45:48.639889,20.409999999999997,44.62904761904762,99527.67952380952,7.483809523809524,6.732380952380951
2023-04-23 23:45:59.163902,20.411904761904765,44.6204761904762,99527.19523809524,7.479523809523809,6.769523809523809
2023-04-23 23:46:09.683646,20.411904761904765,44.58761904761906,99527.47904761905,7.518571428571427,6.845714285714285
2023-04-23 23:46:20.204433,20.413333333333338,44.58142857142858,99526.98809523809,7.453809523809523,6.578571428571427
2023-04-23 23:46:30.728295,20.411904761904765,44.578095238095244,99527.36952380951,7.456190476190476,6.806190476190476
2023-04-23 23:46:41.249926,20.405238095238097,44.58333333333335,99527.56142857141,7.493333333333334,6.801428571428571
2023-04-23 23:46:51.775115,20.395714285714284,44.61857142857143,99528.11666666665,7.494761904761904,6.756666666666666
2023-04-23 23:47:02.301630,20.395714285714284,44.64285714285713,99527.32095238096,7.425238095238096,6.716666666666666
2023-04-23 23:47:12.825487,20.39142857142857,44.66999999999999,99527.42523809525,7.467619047619047,6.856190476190475
2023-04-23 23:47:23.357613,20.378095238095238,44.66999999999999,99527.08333333333,7.4576190476190485,6.843809523809525
2023-04-23 23:47:33.896603,20.374285714285715,44.650952380952376,99527.43380952382,7.453333333333334,6.811428571428572
2023-04-23 23:47:44.418186,20.368095238095243,44.6395238095238,99527.39523809525,7.469523809523808,6.953809523809523
2023-04-23 23:47:54.942633,20.362380952380953,44.648571428571415,99527.28904761904,7.411428571428571,6.68
2023-04-23 23:48:05.469073,20.359523809523814,44.673809523809524,99527.07047619049,7.452857142857143,6.582857142857144
2023-04-23 23:48:15.992407,20.35809523809524,44.67476190476191,99526.98809523812,7.455238095238095,6.839047619047619
2023-04-23 23:48:26.519154,20.34619047619048,44.68476190476191,99526.96142857142,7.461428571428572,6.733333333333333
2023-04-23 23:48:37.047147,20.339523809523804,44.70095238095239,99527.04809523809,7.417619047619047,6.710000000000001
2023-04-23 23:48:47.578983,20.34,44.72238095238096,99528.0242857143,7.442857142857143,6.785714285714287
2023-04-23 23:48:58.120665,20.344761904761906,44.725238095238105,99527.41761904761,7.415238095238095,6.671904761904764
2023-04-23 23:49:08.653703,20.339047619047612,44.73285714285715,99527.00047619049,7.411428571428572,6.91047619047619
2023-04-23 23:49:19.193269,20.33428571428571,44.73142857142858,99526.88666666667,7.427619047619048,6.637619047619047
2023-04-23 23:49:29.739921,20.331428571428567,44.734285714285726,99525.94666666666,7.41952380952381,6.522857142857142
2023-04-23 23:49:40.285110,20.328571428571422,44.749523809523815,99525.83333333333,7.397142857142858,6.446190476190478
2023-04-23 23:49:50.830633,20.327619047619045,44.75333333333333,99525.33142857143,7.41047619047619,6.594761904761906
2023-04-23 23:50:01.357429,20.319047619047616,44.74952380952381,99526.1661904762,7.3895238095238085,6.752857142857143
2023-04-23 23:50:11.884334,20.32238095238095,44.77428571428571,99526.23000000001,7.361904761904763,6.325714285714286
2023-04-23 23:50:22.407876,20.31380952380952,44.76190476190476,99525.5857142857,7.387142857142857,6.468095238095239
2023-04-23 23:50:32.940322,20.315714285714286,44.781904761904755,99526.21476190475,7.389047619047617,6.840476190476189
2023-04-23 23:50:43.472435,20.310952380952383,44.79095238095236,99525.81571428571,7.399047619047619,6.5285714285714285
2023-04-23 23:50:54.002257,20.309523809523814,44.78999999999999,99526.00619047618,7.37,6.811428571428572
2023-04-23 23:51:04.538312,20.30809523809524,44.79809523809523,99525.82190476189,7.371904761904763,6.701428571428572
2023-04-23 23:51:15.084268,20.306190476190476,44.81857142857143,99526.10857142856,7.374285714285714,6.743809523809523
2023-04-23 23:51:25.628729,20.30476190476191,44.81142857142858,99525.62857142853,7.364285714285713,6.727619047619046
2023-04-23 23:51:36.174093,20.305714285714288,44.81523809523811,99525.63095238095,7.34095238095238,6.194761904761905
2023-04-23 23:51:46.697514,20.307142857142857,44.82285714285715,99526.02333333335,7.384761904761904,6.409999999999999
2023-04-23 23:51:57.219456,20.299047619047627,44.82761904761906,99525.87285714284,7.3485714285714305,6.689523809523809
2023-04-23 23:52:07.757540,20.300476190476193,44.84523809523811,99526.03523809525,7.329047619047619,6.580000000000002
2023-04-23 23:52:18.289522,20.30238095238095,44.85238095238097,99526.04761904762,7.3723809523809525,6.694285714285715
2023-04-23 23:52:28.835604,20.300476190476196,44.86428571428572,99525.85428571429,7.355714285714284,6.732380952380951
2023-04-23 23:52:39.379477,20.299523809523816,44.85761904761906,99525.28523809525,7.3447619047619055,6.748095238095239
2023-04-23 23:52:49.914441,20.299047619047624,44.8552380952381,99525.42571428574,7.330476190476192,6.85
2023-04-23 23:53:00.435707,20.29714285714286,44.85380952380954,99525.69857142858,7.327142857142856,6.617619047619048
2023-04-23 23:53:10.959645,20.29761904761905,44.85333333333334,99525.72619047618,7.335238095238095,6.655714285714285
2023-04-23 23:53:21.483574,20.299047619047624,44.851428571428585,99525.9738095238,7.3447619047619055,7.025714285714287
2023-04-23 23:53:32.007079,20.29809523809524,44.8552380952381,99526.30666666667,7.317619047619049,6.5042857142857144
2023-04-23 23:53:42.532012,20.303333333333335,44.868095238095236,99526.33428571429,7.329047619047619,6.852380952380953
2023-04-23 23:53:53.055107,20.300000000000004,44.864761904761906,99525.97142857144,7.300000000000001,6.8461904761904755
2023-04-23 23:54:03.579070,20.30619047619048,44.86428571428572,99525.98428571428,7.286666666666666,6.637142857142855
2023-04-23 23:54:14.106439,20.305714285714288,44.859523809523814,99526.06190476191,7.33952380952381,6.582380952380953
2023-04-23 23:54:24.632815,20.30380952380953,44.84904761904764,99525.42666666667,7.314285714285715,6.707619047619047
2023-04-23 23:54:35.156437,20.304285714285715,44.84761904761906,99525.46095238096,7.276666666666666,6.5895238095238104
2023-04-23 23:54:45.686182,20.306190476190476,44.84428571428573,99525.29714285715,7.271428571428572,6.610952380952382
2023-04-23 23:54:56.211612,20.30809523809524,44.83857142857145,99526.05904761906,7.274285714285715,6.6223809523809525
2023-04-23 23:55:06.735046,20.304285714285715,44.83952380952381,99525.50285714284,7.28857142857143,6.488571428571428
2023-04-23 23:55:17.260397,20.300476190476193,44.862857142857145,99526.08190476192,7.289999999999999,6.709523809523809
2023-04-23 23:55:27.786645,20.30666666666667,44.88333333333333,99526.9242857143,7.279999999999999,6.579523809523809
2023-04-23 23:55:38.310302,20.312380952380952,44.905238095238076,99527.16714285713,7.300952380952382,6.622857142857144
2023-04-23 23:55:48.837763,20.317619047619047,44.88904761904761,99526.07666666669,7.276190476190475,6.597619047619048
2023-04-23 23:55:59.367944,20.32285714285714,44.88095238095238,99526.35380952382,7.291904761904763,6.616666666666666
2023-04-23 23:56:09.903876,20.331428571428567,44.866666666666674,99526.32619047619,7.2442857142857155,6.535714285714287
2023-04-23 23:56:20.439746,20.33238095238095,44.844285714285725,99526.49999999997,7.284285714285714,6.589047619047619
2023-04-23 23:56:30.983596,20.335714285714282,44.82190476190476,99525.93238095238,7.255714285714286,6.67952380952381
2023-04-23 23:56:41.543032,20.34190476190476,44.79761904761905,99526.50285714286,7.25047619047619,6.615238095238096
2023-04-23 23:56:52.090992,20.339047619047612,44.78571428571428,99526.61904761905,7.23904761904762,6.674285714285715
2023-04-23 23:57:02.637454,20.335714285714282,44.80190476190476,99525.88714285714,7.264285714285715,6.706190476190477
2023-04-23 23:57:13.162477,20.336190476190477,44.81285714285715,99526.18428571429,7.254761904761905,6.555714285714285
2023-04-23 23:57:23.689610,20.327142857142853,44.81857142857144,99526.40952380953,7.280000000000001,6.5795238095238116
2023-04-23 23:57:34.214630,20.329047619047614,44.81619047619047,99525.79142857144,7.239047619047618,6.240952380952381
2023-04-23 23:57:44.749905,20.354761904761908,44.797142857142845,99525.92476190475,7.244285714285716,6.579523809523809
2023-04-23 23:57:55.293025,20.380476190476184,44.798095238095236,99525.12809523809,7.171428571428571,6.685238095238097
2023-04-23 23:58:05.832052,20.40238095238095,44.75047619047619,99525.50619047618,7.25047619047619,6.431904761904762
2023-04-23 23:58:16.370161,20.413333333333338,44.7052380952381,99524.43190476189,7.219047619047617,6.624761904761905
2023-04-23 23:58:26.917372,20.429047619047623,44.67238095238094,99524.80333333332,7.2123809523809514,6.693809523809524
2023-04-23 23:58:37.463074,20.435714285714283,44.6347619047619,99524.59238095238,7.203333333333332,6.67952380952381
2023-04-23 23:58:48.009378,20.44047619047619,44.61142857142858,99524.30047619047,7.230000000000002,6.279999999999999
2023-04-23 23:58:58.532178,20.444285714285712,44.59190476190478,99524.54047619048,7.224285714285713,6.378095238095238
2023-04-23 23:59:09.053291,20.443809523809524,44.56904761904764,99524.8061904762,7.22190476190476,6.401428571428572
2023-04-23 23:59:19.577672,20.44190476190476,44.57380952380953,99525.47047619047,7.2333333333333325,6.596190476190476
2023-04-23 23:59:30.118245,20.436666666666667,44.58333333333335,99525.5038095238,7.163809523809523,6.346666666666667
2023-04-23 23:59:40.663199,20.434761904761906,44.58714285714287,99525.37809523809,7.209523809523811,6.300476190476191
2023-04-23 23:59:51.209138,20.42285714285715,44.583809523809535,99524.95333333334,7.166190476190477,6.645714285714286
2023-04-24 00:00:01.749106,20.421904761904766,44.54999999999999,99525.24190476189,7.1504761904761915,6.556666666666667
2023-04-24 00:00:12.264180,20.4152380952381,44.55904761904763,99524.81857142856,7.202380952380953,6.418571428571428
2023-04-24 00:00:22.788478,20.41428571428572,44.56714285714286,99526.11333333333,7.188095238095237,6.34904761904762
2023-04-24 00:00:33.311230,20.406666666666666,44.55619047619048,99526.13476190476,7.175238095238096,6.506666666666666
2023-04-24 00:00:43.832597,20.40380952380952,44.56190476190476,99526.55047619047,7.20714285714286,6.492380952380951
2023-04-24 00:00:54.358097,20.39285714285714,44.58047619047619,99527.08571428573,7.190476190476192,6.334761904761905
2023-04-24 00:01:04.880619,20.386666666666663,44.60190476190477,99526.97333333333,7.19,6.803809523809524
2023-04-24 00:01:15.420073,20.38333333333333,44.63571428571428,99526.09142857145,7.190476190476189,6.609047619047619
2023-04-24 00:01:25.946537,20.370476190476193,44.65523809523808,99526.01190476191,7.166190476190475,6.627142857142858
2023-04-24 00:01:36.473146,20.366666666666667,44.65999999999998,99525.84285714285,7.185238095238096,6.5719047619047615
2023-04-24 00:01:46.996837,20.355238095238104,44.66380952380951,99526.01857142858,7.207142857142857,6.716190476190476
2023-04-24 00:01:57.527428,20.35047619047619,44.6795238095238,99525.4738095238,7.1957142857142875,6.575238095238097
2023-04-24 00:02:08.052807,20.348571428571432,44.7,99524.99190476189,7.148095238095237,6.6138095238095245
2023-04-24 00:02:18.575775,20.33904761904762,44.710952380952385,99524.50285714286,7.17,6.57
2023-04-24 00:02:29.104073,20.339523809523808,44.7204761904762,99524.25047619047,7.199999999999999,6.46142857142857
2023-04-24 00:02:39.628419,20.33428571428571,44.73095238095239,99524.41047619047,7.152380952380952,6.502857142857143
2023-04-24 00:02:50.154401,20.328571428571426,44.75428571428571,99525.26666666669,7.116666666666667,6.4819047619047625
2023-04-24 00:03:00.679991,20.327142857142853,44.769523809523804,99524.41952380953,7.172857142857143,6.565714285714286
2023-04-24 00:03:11.211351,20.315238095238094,44.78714285714285,99524.24333333333,7.1257142857142854,6.4852380952380955
2023-04-24 00:03:21.740276,20.311904761904763,44.80571428571428,99523.87476190476,7.151904761904763,6.734761904761903
2023-04-24 00:03:32.273521,20.30952380952381,44.81857142857144,99523.77523809524,7.2004761904761905,6.198095238095238
2023-04-24 00:03:42.816001,20.308571428571433,44.83428571428573,99523.39857142855,7.1571428571428575,6.746190476190477
2023-04-24 00:03:53.361611,20.299523809523812,44.837142857142865,99522.54761904762,7.13095238095238,6.576666666666666
2023-04-24 00:04:03.909839,20.299047619047624,44.828571428571436,99522.39571428571,7.1414285714285715,6.667142857142858
2023-04-24 00:04:14.456078,20.293333333333337,44.844285714285725,99522.87523809524,7.149999999999999,6.57285714285714
2023-04-24 00:04:24.981303,20.292380952380952,44.842380952380964,99522.87714285713,7.157619047619048,6.388571428571429
2023-04-24 00:04:35.508242,20.289047619047622,44.861904761904775,99523.25857142858,7.149047619047619,6.45047619047619
2023-04-24 00:04:46.033072,20.284761904761904,44.87238095238095,99522.0838095238,7.135714285714285,6.25047619047619
2023-04-24 00:04:56.561555,20.289523809523814,44.88,99521.81809523811,7.134761904761904,6.364761904761906
2023-04-24 00:05:07.098403,20.291428571428575,44.87714285714286,99521.92523809527,7.121904761904762,6.517619047619046
2023-04-24 00:05:17.636711,20.285714285714285,44.88142857142857,99521.85380952382,7.154285714285715,6.445714285714287
2023-04-24 00:05:28.173651,20.282380952380954,44.88666666666666,99521.55714285716,7.1519047619047615,6.439047619047618
2023-04-24 00:05:38.721937,20.276190476190475,44.89095238095237,99521.25285714284,7.106666666666667,6.546666666666668
2023-04-24 00:05:49.281721,20.276190476190475,44.89571428571427,99520.90571428572,7.118095238095238,6.454285714285714
2023-04-24 00:05:59.826839,20.279047619047613,44.91380952380952,99521.01619047618,7.123333333333332,6.45095238095238
2023-04-24 00:06:10.352735,20.293809523809532,44.93095238095238,99520.3361904762,7.112857142857143,6.24952380952381
2023-04-24 00:06:20.875646,20.299047619047624,44.9142857142857,99520.73714285716,7.101428571428572,6.597619047619046
2023-04-24 00:06:31.398723,20.301904761904765,44.90380952380952,99520.39285714286,7.081904761904762,6.3409523809523805
2023-04-24 00:06:41.936932,20.29571428571429,44.885714285714286,99519.7523809524,7.128571428571428,6.444285714285715
2023-04-24 00:06:52.482920,20.303333333333335,44.861428571428576,99519.5361904762,7.081428571428573,6.5495238095238095
2023-04-24 00:07:03.029079,20.299523809523812,44.860000000000014,99519.4304761905,7.085238095238093,6.58
2023-04-24 00:07:13.575460,20.299523809523812,44.86190476190477,99519.58333333333,7.0842857142857145,6.409047619047618
2023-04-24 00:07:24.094793,20.300000000000004,44.86619047619048,99519.50904761904,7.073333333333333,6.177142857142859
2023-04-24 00:07:34.617963,20.30428571428572,44.88,99519.24380952382,7.088571428571429,6.308571428571428
2023-04-24 00:07:45.139800,20.302857142857146,44.875238095238096,99519.4857142857,7.088571428571431,6.482380952380954
2023-04-24 00:07:55.661221,20.300000000000004,44.87619047619047,99519.88666666667,7.044761904761903,6.380000000000001
2023-04-24 00:08:06.185276,20.29380952380953,44.90285714285713,99518.69095238094,7.074285714285715,6.615714285714285
2023-04-24 00:08:16.710497,20.291904761904764,44.91380952380951,99519.25523809525,7.0857142857142845,6.3585714285714285
2023-04-24 00:08:27.234530,20.293809523809525,44.91714285714284,99519.08476190477,7.105714285714286,6.367619047619048
2023-04-24 00:08:37.759639,20.30476190476191,44.922857142857126,99519.11095238096,7.077619047619048,6.543333333333335
2023-04-24 00:08:48.286663,20.31095238095238,44.91142857142856,99519.31904761905,7.067619047619049,6.50047619047619
2023-04-24 00:08:58.811414,20.3147619047619,44.91190476190475,99519.14000000001,7.067142857142857,6.369999999999999
2023-04-24 00:09:09.340093,20.31476190476191,44.89999999999999,99519.18523809525,7.10904761904762,6.395714285714287
2023-04-24 00:09:19.864264,20.30952380952381,44.89714285714284,99518.70476190478,7.0857142857142845,6.396190476190477
2023-04-24 00:09:30.387124,20.315714285714286,44.90238095238094,99518.25904761904,7.103809523809524,6.386666666666666
2023-04-24 00:09:40.911629,20.32238095238095,44.8947619047619,99519.10714285714,7.110952380952379,6.484285714285715
2023-04-24 00:09:51.438653,20.331428571428567,44.8947619047619,99519.09476190477,7.0600000000000005,6.166190476190475
2023-04-24 00:10:01.963592,20.335714285714282,44.87904761904762,99518.28523809525,7.063333333333334,6.41857142857143
2023-04-24 00:10:12.488680,20.337142857142858,44.86904761904763,99519.06190476191,7.03857142857143,6.33142857142857
2023-04-24 00:10:23.034791,20.342857142857138,44.85666666666667,99518.92238095237,7.0638095238095255,6.448095238095238
2023-04-24 00:10:33.566055,20.350952380952382,44.854761904761915,99518.6138095238,7.0566666666666675,6.543333333333333
2023-04-24 00:10:44.096920,20.35619047619048,44.84190476190477,99518.94904761905,7.061904761904761,6.537142857142857
2023-04-24 00:10:54.637179,20.363333333333337,44.828571428571436,99519.02666666667,7.030476190476191,6.486666666666666
2023-04-24 00:11:05.182106,20.359523809523814,44.80333333333332,99518.89476190477,7.079523809523811,6.264285714285715
2023-04-24 00:11:15.728202,20.374285714285715,44.80523809523808,99518.87523809524,7.050000000000001,6.398571428571429
2023-04-24 00:11:26.279661,20.371428571428574,44.78809523809522,99518.98714285714,7.08,6.476666666666667
2023-04-24 00:11:36.804776,20.378095238095238,44.769047619047626,99518.62857142858,7.031904761904762,6.4471428571428575
2023-04-24 00:11:47.329855,20.384761904761906,44.73857142857143,99518.54714285715,7.096190476190476,6.454761904761905
2023-04-24 00:11:57.854511,20.40476190476191,44.70571428571429,99518.70523809524,7.04952380952381,6.288095238095239
2023-04-24 00:12:08.386942,20.421428571428574,44.68999999999998,99519.06523809524,7.032857142857143,6.12809523809524
2023-04-24 00:12:18.921707,20.420476190476194,44.64619047619047,99519.60666666667,7.040000000000002,6.336190476190477
