date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2023-05-02 06:00:00,10,4,0.0,11.4,2,82,05:17 PM,05:16 AM,06:07 AM,09:05 PM,3,5,8,5,30,90,68,0.0,1022,8,10,337,21,amersfoort
2023-05-02 09:00:00,10,4,0.0,11.4,2,82,05:17 PM,05:16 AM,06:07 AM,09:05 PM,1,5,8,5,23,94,62,0.0,1025,8,10,340,18,amersfoort
2023-05-02 12:00:00,10,4,0.0,11.4,2,82,05:17 PM,05:16 AM,06:07 AM,09:05 PM,1,6,8,6,18,97,59,0.0,1026,8,10,335,14,amersfoort
2023-05-02 15:00:00,10,4,0.0,11.4,2,82,05:17 PM,05:16 AM,06:07 AM,09:05 PM,1,7,9,7,18,68,56,0.0,1027,9,10,339,14,amersfoort
2023-05-02 18:00:00,10,4,0.0,11.4,2,82,05:17 PM,05:16 AM,06:07 AM,09:05 PM,1,8,10,8,17,32,56,0.0,1028,10,10,358,13,amersfoort
2023-05-02 21:00:00,10,4,0.0,11.4,2,82,05:17 PM,05:16 AM,06:07 AM,09:05 PM,1,3,5,3,17,23,77,0.0,1029,5,10,343,8,amersfoort
2023-05-03 00:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,1,2,3,2,10,34,84,0.0,1030,3,10,40,5,amersfoort
2023-05-03 03:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,1,2,2,2,7,14,89,0.0,1030,2,10,38,3,amersfoort
2023-05-03 06:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,1,1,3,1,12,2,86,0.0,1030,3,10,72,6,amersfoort
2023-05-03 09:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,2,7,9,7,10,19,63,0.0,1030,9,10,85,9,amersfoort
2023-05-03 12:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,3,12,13,12,11,7,50,0.0,1029,13,10,70,10,amersfoort
2023-05-03 15:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,4,13,14,13,16,3,48,0.0,1028,14,10,50,14,amersfoort
2023-05-03 18:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,6,11,12,11,16,9,64,0.0,1027,12,10,44,12,amersfoort
2023-05-03 21:00:00,16,2,0.0,14.5,3,89,06:32 PM,05:26 AM,06:05 AM,09:07 PM,5,7,9,7,19,48,78,0.0,1027,9,10,64,9,amersfoort
2023-05-04 00:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,5,5,7,5,24,39,86,0.0,1026,7,10,66,14,amersfoort
2023-05-04 03:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,4,4,6,4,24,15,83,0.0,1025,6,10,75,13,amersfoort
2023-05-04 06:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,4,3,6,3,23,14,84,0.0,1024,6,10,74,13,amersfoort
2023-05-04 09:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,5,10,12,10,22,14,63,0.0,1023,12,10,94,18,amersfoort
2023-05-04 12:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,6,18,18,18,22,9,46,0.0,1021,18,10,99,19,amersfoort
2023-05-04 15:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,9,24,24,22,22,2,43,0.0,1019,22,10,111,19,amersfoort
2023-05-04 18:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,10,18,18,18,22,100,59,0.0,1018,18,10,100,14,amersfoort
2023-05-04 21:00:00,22,6,0.0,12.5,4,97,07:52 PM,05:37 AM,06:03 AM,09:08 PM,9,13,14,13,30,100,70,0.0,1018,14,10,96,17,amersfoort
2023-05-05 00:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,11,11,12,11,19,80,95,0.2,1015,12,9,141,9,amersfoort
2023-05-05 03:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,12,11,12,11,16,100,99,0.0,1015,12,0,213,9,amersfoort
2023-05-05 06:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,11,10,11,10,18,54,99,0.3,1015,11,10,212,10,amersfoort
2023-05-05 09:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,13,15,15,15,19,100,87,0.0,1016,15,10,219,15,amersfoort
2023-05-05 12:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,13,17,17,17,28,95,77,0.2,1017,17,10,236,21,amersfoort
2023-05-05 15:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,13,16,16,16,21,86,81,0.1,1017,16,10,238,18,amersfoort
2023-05-05 18:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,12,16,16,16,16,84,77,0.3,1017,16,9,235,12,amersfoort
2023-05-05 21:00:00,17,11,0.0,10.4,3,100,09:15 PM,05:50 AM,06:01 AM,09:10 PM,10,11,11,11,14,23,92,0.0,1018,11,10,213,6,amersfoort
2023-05-06 00:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,10,10,10,10,14,87,96,0.1,1017,10,2,183,6,amersfoort
2023-05-06 03:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,9,9,10,9,16,18,97,0.0,1017,10,2,192,8,amersfoort
2023-05-06 06:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,9,9,10,9,13,25,97,0.0,1017,10,2,193,7,amersfoort
2023-05-06 09:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,12,15,15,15,9,32,82,0.0,1018,15,10,188,8,amersfoort
2023-05-06 12:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,10,19,19,19,10,55,59,0.0,1017,19,10,182,9,amersfoort
2023-05-06 15:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,11,20,20,20,10,57,57,0.1,1017,20,10,181,9,amersfoort
2023-05-06 18:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,14,18,18,18,6,64,74,0.1,1016,18,10,105,4,amersfoort
2023-05-06 21:00:00,20,9,0.0,15.1,3,89,10:41 PM,06:06 AM,06:00 AM,09:12 PM,12,15,15,15,16,82,82,0.0,1016,15,10,106,8,amersfoort
2023-05-07 00:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,12,13,13,13,4,55,90,0.0,1017,13,10,302,2,amersfoort
2023-05-07 03:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,12,13,13,13,8,93,95,0.1,1016,13,2,329,5,amersfoort
2023-05-07 06:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,12,12,12,12,3,100,98,0.4,1017,12,2,351,1,amersfoort
2023-05-07 09:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,13,14,13,14,8,100,97,0.0,1017,13,0,217,5,amersfoort
2023-05-07 12:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,14,15,15,15,14,100,91,0.4,1018,15,10,264,11,amersfoort
2023-05-07 15:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,13,16,16,16,10,96,80,0.0,1018,16,10,279,8,amersfoort
2023-05-07 18:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,12,17,17,17,10,87,75,0.0,1019,17,10,303,8,amersfoort
2023-05-07 21:00:00,17,10,0.0,12.6,4,81,No moonrise,06:29 AM,05:58 AM,09:14 PM,10,12,12,12,10,11,90,0.0,1020,12,10,346,5,amersfoort
2023-05-08 00:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,10,11,11,11,6,100,98,0.0,1021,11,0,78,3,amersfoort
2023-05-08 03:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,10,10,10,10,11,100,99,0.0,1021,10,0,105,5,amersfoort
2023-05-08 06:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,11,11,11,11,6,100,99,0.0,1021,11,0,113,4,amersfoort
2023-05-08 09:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,13,15,15,15,8,81,86,0.0,1021,15,10,161,6,amersfoort
2023-05-08 12:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,13,18,18,18,9,98,72,0.1,1021,18,10,160,8,amersfoort
2023-05-08 15:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,15,19,19,19,8,71,79,0.7,1020,19,10,169,6,amersfoort
2023-05-08 18:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,15,17,17,17,10,79,88,0.9,1020,17,10,281,5,amersfoort
2023-05-08 21:00:00,19,10,0.0,11.7,3,74,12:07 AM,07:04 AM,05:56 AM,09:15 PM,12,14,14,14,9,76,91,0.0,1020,14,10,253,5,amersfoort
2023-05-09 00:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,10,12,12,12,13,100,87,0.0,1018,12,10,246,7,amersfoort
2023-05-09 03:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,11,12,12,12,6,99,96,0.0,1016,12,2,212,4,amersfoort
2023-05-09 06:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,12,11,12,11,9,100,99,0.4,1014,12,2,186,6,amersfoort
2023-05-09 09:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,12,12,12,12,12,100,99,0.4,1012,12,2,171,8,amersfoort
2023-05-09 12:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,12,12,13,12,11,100,97,0.8,1011,13,9,214,8,amersfoort
2023-05-09 15:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,12,13,13,13,6,100,97,0.0,1010,13,0,229,4,amersfoort
2023-05-09 18:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,13,14,14,14,1,100,92,0.2,1009,14,10,266,1,amersfoort
2023-05-09 21:00:00,14,12,0.0,11.7,3,67,01:25 AM,07:55 AM,05:54 AM,09:17 PM,12,12,12,12,5,100,97,0.0,1008,12,0,245,3,amersfoort
2023-05-10 00:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,10,10,11,10,12,100,99,0.0,1008,11,0,230,7,amersfoort
2023-05-10 03:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,11,10,11,10,22,93,96,0.0,1008,11,10,234,15,amersfoort
2023-05-10 06:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,9,8,10,8,23,61,93,0.0,1009,10,10,213,15,amersfoort
2023-05-10 09:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,9,9,12,9,26,76,80,0.0,1008,12,10,179,23,amersfoort
2023-05-10 12:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,10,10,12,10,23,100,88,0.0,1007,12,10,188,17,amersfoort
2023-05-10 15:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,10,11,13,11,28,90,83,0.2,1010,13,10,268,23,amersfoort
2023-05-10 18:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,9,9,11,9,20,100,91,0.2,1013,11,10,255,14,amersfoort
2023-05-10 21:00:00,13,8,0.0,12.7,3,60,02:25 AM,09:05 AM,05:53 AM,09:18 PM,8,8,9,8,13,27,97,0.0,1014,9,2,186,6,amersfoort
2023-05-11 00:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,10,9,10,9,11,100,98,0.7,1013,10,10,269,7,amersfoort
2023-05-11 03:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,10,10,10,10,6,100,99,0.4,1014,10,2,249,4,amersfoort
2023-05-11 06:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,10,10,10,10,4,97,98,0.2,1014,10,2,238,3,amersfoort
2023-05-11 09:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,11,14,13,14,4,100,84,0.0,1015,13,10,192,3,amersfoort
2023-05-11 12:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,11,16,16,16,2,100,75,0.2,1015,16,10,246,1,amersfoort
2023-05-11 15:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,12,15,15,15,14,91,83,0.7,1015,15,10,9,10,amersfoort
2023-05-11 18:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,11,12,13,12,16,100,88,0.5,1015,13,10,18,10,amersfoort
2023-05-11 21:00:00,16,10,0.0,11.8,3,52,03:07 AM,10:28 AM,05:51 AM,09:20 PM,10,10,10,10,15,100,97,0.0,1016,10,2,349,8,amersfoort
2023-05-12 00:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,11,10,11,10,19,100,96,0.1,1016,11,2,29,12,amersfoort
2023-05-12 03:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,10,9,11,9,15,100,99,0.6,1016,11,2,356,10,amersfoort
2023-05-12 06:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,10,10,11,10,10,100,98,1.0,1015,11,9,13,7,amersfoort
2023-05-12 09:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,11,11,12,11,12,100,97,0.0,1017,12,0,92,8,amersfoort
2023-05-12 12:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,13,16,16,16,20,100,81,0.1,1018,16,10,116,17,amersfoort
2023-05-12 15:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,11,18,18,18,20,80,64,0.0,1018,18,10,106,17,amersfoort
2023-05-12 18:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,13,16,16,16,19,77,84,0.4,1019,16,9,47,12,amersfoort
2023-05-12 21:00:00,19,11,0.0,11.8,3,45,03:36 AM,11:58 AM,05:49 AM,09:22 PM,11,11,12,11,23,74,93,0.2,1020,12,9,39,11,amersfoort
2023-05-13 00:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,10,10,11,10,24,17,93,0.0,1021,11,10,23,12,amersfoort
2023-05-13 03:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,10,11,12,11,20,21,89,0.0,1021,12,10,25,11,amersfoort
2023-05-13 06:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,9,9,11,9,22,22,91,0.0,1022,11,10,35,12,amersfoort
2023-05-13 09:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,10,17,17,17,18,20,67,0.0,1022,17,10,48,15,amersfoort
2023-05-13 12:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,11,19,19,19,19,20,60,0.0,1022,19,10,51,17,amersfoort
2023-05-13 15:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,9,21,21,21,22,62,48,0.0,1021,21,10,42,19,amersfoort
2023-05-13 18:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,11,17,17,17,23,30,68,0.0,1021,17,10,38,14,amersfoort
2023-05-13 21:00:00,21,10,0.0,15.8,4,38,03:56 AM,01:27 PM,05:48 AM,09:23 PM,10,11,13,11,24,18,86,0.0,1022,13,10,34,12,amersfoort
2023-05-14 00:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,10,10,11,10,19,7,92,0.0,1021,11,10,27,9,amersfoort
2023-05-14 03:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,9,8,10,8,18,9,95,0.0,1020,10,2,36,9,amersfoort
2023-05-14 06:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,9,10,10,10,14,15,93,0.0,1020,10,10,54,8,amersfoort
2023-05-14 09:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,11,16,16,16,9,25,71,0.0,1019,16,10,65,8,amersfoort
2023-05-14 12:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,11,19,19,19,10,59,58,0.0,1018,19,10,49,9,amersfoort
2023-05-14 15:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,12,17,17,17,16,79,72,0.2,1016,17,9,23,13,amersfoort
2023-05-14 18:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,13,17,17,17,13,86,81,0.3,1015,17,9,15,9,amersfoort
2023-05-14 21:00:00,19,9,0.0,15.5,4,31,04:11 AM,02:54 PM,05:46 AM,09:25 PM,11,12,13,12,17,40,91,0.0,1015,13,10,7,8,amersfoort
2023-05-15 00:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,10,10,10,10,14,36,94,0.0,1015,10,2,336,7,amersfoort
2023-05-15 03:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,8,8,9,8,17,26,95,0.0,1014,9,2,322,8,amersfoort
2023-05-15 06:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,8,9,10,9,13,7,90,0.0,1014,10,10,322,7,amersfoort
2023-05-15 09:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,7,14,14,14,12,100,64,0.0,1014,14,10,330,10,amersfoort
2023-05-15 12:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,7,17,17,17,15,14,51,0.0,1013,17,10,325,13,amersfoort
2023-05-15 15:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,9,16,16,16,21,100,61,0.0,1013,16,10,308,18,amersfoort
2023-05-15 18:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,10,9,12,9,23,100,91,0.1,1014,12,10,339,18,amersfoort
2023-05-15 21:00:00,18,9,0.0,13.7,3,23,04:24 AM,04:17 PM,05:45 AM,09:26 PM,8,7,9,7,24,100,89,0.0,1015,9,10,330,17,amersfoort
2023-05-16 00:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,4,5,8,5,26,19,76,0.0,1020,8,10,339,15,amersfoort
2023-05-16 03:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,4,3,6,3,23,7,85,0.0,1020,6,10,323,12,amersfoort
2023-05-16 06:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,4,4,7,4,19,7,85,0.0,1021,7,10,316,11,amersfoort
2023-05-16 09:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,3,10,12,10,20,8,56,0.0,1022,12,10,337,18,amersfoort
2023-05-16 12:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,4,13,14,13,23,100,49,0.0,1022,14,10,353,20,amersfoort
2023-05-16 15:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,4,12,14,12,20,72,52,0.0,1022,14,10,335,18,amersfoort
2023-05-16 18:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,6,13,14,13,18,24,59,0.0,1023,14,10,324,16,amersfoort
2023-05-16 21:00:00,15,5,0.0,15.6,4,16,04:36 AM,05:41 PM,05:43 AM,09:28 PM,6,6,8,6,17,0,90,0.0,1025,8,10,323,9,amersfoort
2023-05-17 00:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,6,4,6,4,18,10,95,0.0,1025,6,2,304,9,amersfoort
2023-05-17 03:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,6,4,6,4,19,17,96,0.0,1025,6,2,314,9,amersfoort
2023-05-17 06:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,5,5,7,5,16,6,90,0.0,1026,7,10,326,9,amersfoort
2023-05-17 09:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,3,10,11,10,17,3,57,0.0,1027,11,10,357,15,amersfoort
2023-05-17 12:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,4,13,14,13,19,7,49,0.0,1027,14,10,13,16,amersfoort
2023-05-17 15:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,4,13,15,13,20,12,48,0.0,1027,15,10,17,18,amersfoort
2023-05-17 18:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,4,10,12,10,18,30,57,0.0,1028,12,10,11,15,amersfoort
2023-05-17 21:00:00,15,6,0.0,15.9,2,9,04:48 AM,07:04 PM,05:42 AM,09:30 PM,3,6,8,6,17,100,70,0.0,1028,8,10,9,10,amersfoort
2023-05-18 00:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,3,5,6,5,11,78,81,0.0,1029,6,10,40,6,amersfoort
2023-05-18 03:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,3,5,6,5,9,100,81,0.0,1028,6,10,77,5,amersfoort
2023-05-18 06:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,3,6,6,6,5,100,79,0.0,1028,6,10,87,3,amersfoort
2023-05-18 09:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,4,10,11,10,6,50,62,0.0,1029,11,10,60,6,amersfoort
2023-05-18 12:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,4,14,14,14,11,22,51,0.0,1028,14,10,53,9,amersfoort
2023-05-18 15:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,6,16,16,16,13,4,50,0.0,1027,16,10,29,12,amersfoort
2023-05-18 18:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,7,13,14,13,15,10,62,0.0,1027,14,10,24,12,amersfoort
2023-05-18 21:00:00,16,5,0.0,15.9,3,1,05:02 AM,08:26 PM,05:40 AM,09:31 PM,7,8,9,8,20,12,88,0.0,1028,9,10,18,9,amersfoort
2023-05-19 00:00:00,19,6,0.0,15.9,3,0,05:19 AM,09:49 PM,05:39 AM,09:33 PM,6,6,8,6,22,92,91,0.0,1028,8,10,51,11,amersfoort
2023-05-19 03:00:00,19,6,0.0,15.9,3,0,05:19 AM,09:49 PM,05:39 AM,09:33 PM,5,4,6,4,19,31,94,0.0,1028,6,10,54,9,amersfoort
2023-05-19 06:00:00,19,6,0.0,15.9,3,0,05:19 AM,09:49 PM,05:39 AM,09:33 PM,6,6,7,6,14,22,89,0.0,1028,7,10,48,8,amersfoort
2023-05-19 09:00:00,19,6,0.0,15.9,3,0,05:19 AM,09:49 PM,05:39 AM,09:33 PM,6,13,13,13,13,4,61,0.0,1028,13,10,61,11,amersfoort
2023-05-19 12:00:00,19,6,0.0,15.9,3,0,05:19 AM,09:49 PM,05:39 AM,09:33 PM,6,18,18,18,17,39,47,0.0,1027,18,10,52,15,amersfoort
